epoch,learning_rate,prototype_reset,elapsed_seconds,train_total,train_rec,train_kld,train_ent,train_dis,train_accuracy,train_macro_f1,train_samples,val_total,val_rec,val_kld,val_ent,val_dis,val_accuracy,val_macro_f1,val_samples
1,0.001,False,3.3472657203674316,24.202363300323487,0.1698707565665245,2774.1605682373047,2.995732307434082,10.3675705909729,0.0865234375,0.07891581296785809,5120,20.36674575805664,0.8777273297309875,356.0925659179687,2.995732307434082,18.660216522216796,0.05,0.0047619047619047615,1280
2,0.001,False,5.988571643829346,5.447464466094971,0.05144924372434616,174.28164978027343,2.995732307434082,4.583739137649536,0.112890625,0.10506239584192463,5120,12.131858825683594,0.5832328081130982,237.20328369140626,2.995732307434082,10.98286190032959,0.05,0.0047619047619047615,1280
3,0.001,False,8.549108266830444,3.9105584621429443,0.04642961025238037,161.85587463378906,2.995732307434082,3.1015761852264405,0.1701171875,0.15117654437360117,5120,4.661700820922851,0.05518530681729317,192.87937622070314,2.995732307434082,3.7005523681640624,0.015625,0.005462047674176982,1280
