protocol_id,setting,seed,method,analysis_type,application,precision,recall,f1,support,known_frr,unknown_recall,ufar,score_mean,score_median,top_absorbing_known_class,top_absorbed_count,hard_class
low_seed2024,Low,2024,M1,known_true_class,vimeo,1.0,1.0,1.0,121,0.008264462809917356,,,0.49641748932745416,0.3981413735724406,,,False
low_seed2024,Low,2024,M1,known_true_class,youtube,0.9411764705882353,0.9411764705882353,0.9411764705882353,34,0.23529411764705882,,,4.333439252237961,1.5949154684144962,,,False
low_seed2024,Low,2024,M1,known_true_class,zoiper,1.0,1.0,1.0,93,0.021505376344086023,,,0.4910767921083644,0.2557285954890217,,,False
low_seed2024,Low,2024,M1,unknown_true_class,rsync,,,,1912,,0.01882845188284519,0.9811715481171548,0.6650437972266741,0.37865885411890554,scp,1491,True
low_seed2024,Low,2024,M1,unknown_true_class,ssh,,,,13563,,0.8675071886750719,0.1324928113249281,8.605107326642468,7.9408040453944535,rdp,9010,False
low_seed2024,Low,2024,M2,known_true_class,netflix,0.9,0.9,0.9,20,0.15,,,9.007973956060107,4.23831216795061,,,False
low_seed2024,Low,2024,M2,known_true_class,rdp,0.5714285714285714,1.0,0.7272727272727273,4,1.0,,,18.27833075839016,19.020028966254504,,,False
low_seed2024,Low,2024,M2,known_true_class,scp,0.685823754789272,0.7816593886462883,0.7306122448979592,229,0.0,,,0.01506082664901937,-0.451816293288465,,,True
low_seed2024,Low,2024,M2,known_true_class,sftp,0.6268656716417911,0.5060240963855421,0.56,166,0.030120481927710843,,,1.0333858447887205,-0.2946020303541035,,,True
low_seed2024,Low,2024,M2,known_true_class,skype,1.0,0.9761904761904762,0.9879518072289156,126,0.11904761904761904,,,5.73263382819185,1.9053973093574568,,,False
low_seed2024,Low,2024,M2,known_true_class,vimeo,1.0,1.0,1.0,121,0.01652892561983471,,,1.2427905687037815,0.8049095004855423,,,False
low_seed2024,Low,2024,M2,known_true_class,youtube,0.9411764705882353,0.9411764705882353,0.9411764705882353,34,0.2647058823529412,,,11.420905735968665,4.377664451329259,,,False
low_seed2024,Low,2024,M2,known_true_class,zoiper,1.0,1.0,1.0,93,0.021505376344086023,,,0.3605629878948865,-0.6091029397798469,,,False
low_seed2024,Low,2024,M2,unknown_true_class,rsync,,,,1912,,0.017259414225941423,0.9827405857740585,0.5263165645843799,-0.2988314630395033,scp,1491,True
low_seed2024,Low,2024,M2,unknown_true_class,ssh,,,,13563,,0.9357811693578117,0.06421883064218831,32.30213832214609,31.379347136581664,rdp,9010,False
low_seed2025,Low,2025,M0,known_true_class,netflix,0.9333333333333333,0.7,0.8,20,0.55,,,10.837228727340698,9.421060562133789,,,False
low_seed2025,Low,2025,M0,known_true_class,rdp,0.75,0.75,0.75,4,1.0,,,34.0464243888855,27.49350929260254,,,False
low_seed2025,Low,2025,M0,known_true_class,rsync,0.3864406779661017,0.5968586387434555,0.4691358024691358,191,0.015706806282722512,,,5.033546631248834,4.175498962402344,,,True
low_seed2025,Low,2025,M0,known_true_class,scp,0.43609022556390975,0.25327510917030566,0.32044198895027626,229,0.013100436681222707,,,4.892488555616687,4.249631404876709,,,True
low_seed2025,Low,2025,M0,known_true_class,sftp,0.5,0.4457831325301205,0.4713375796178344,166,0.024096385542168676,,,5.6355868419968935,4.980302810668945,,,True
low_seed2025,Low,2025,M0,known_true_class,skype,0.984251968503937,0.9920634920634921,0.9881422924901185,126,0.07142857142857142,,,5.230575297086958,1.8385852575302124,,,False
low_seed2025,Low,2025,M0,known_true_class,ssh,0.9926739926739927,0.9992625368731564,0.9959573686144799,1356,0.028023598820058997,,,1.6746549855555053,0.796751081943512,,,False
low_seed2025,Low,2025,M0,known_true_class,youtube,0.8461538461538461,0.9705882352941176,0.9041095890410958,34,0.23529411764705882,,,9.217632840661441,7.411949872970581,,,False
low_seed2025,Low,2025,M0,unknown_true_class,vimeo,,,,1218,,0.21839080459770116,0.7816091954022989,8.812966216765405,8.425816535949707,youtube,770,False
low_seed2025,Low,2025,M0,unknown_true_class,zoiper,,,,939,,0.3972310969116081,0.6027689030883919,10.867990723814065,7.563440322875977,skype,721,False
low_seed2025,Low,2025,M1,known_true_class,netflix,0.782608695652174,0.9,0.8372093023255814,20,0.2,,,1.7588837162477273,0.8644659036291817,,,False
low_seed2025,Low,2025,M1,known_true_class,rdp,0.4,1.0,0.5714285714285714,4,0.75,,,9.09017434869223,7.8254010756917385,,,False
low_seed2025,Low,2025,M1,known_true_class,rsync,0.36990595611285265,0.6178010471204188,0.4627450980392157,191,0.020942408376963352,,,0.4449261517580164,0.1682833774993887,,,True
low_seed2025,Low,2025,M1,known_true_class,scp,0.4431818181818182,0.1703056768558952,0.24605678233438485,229,0.017467248908296942,,,0.42545350294239376,0.1733983700094542,,,True
