setting,metric,bootstrap_mean,ci_2_5pct,ci_97_5pct,resamples,seed
A-2,delta_unknown_far_multi_minus_single,0.002597060405090518,-0.001075461552249471,0.006094282129413875,1000,0
A-2,delta_auroc_multi_minus_single,0.018601937529248283,0.01643062827071356,0.02084142043258146,1000,0
A-2,delta_auprc_multi_minus_single,0.015394245842003784,0.011534837482538333,0.019158964650905996,1000,0
