setting,detector,threshold,score_semantics,known_test_samples,unknown_test_samples,known_acceptance_rate,known_false_rejection_rate,unknown_false_acceptance_rate,unknown_rejection_rate,auroc_unknown_positive,auprc_unknown_positive,fpr_at_95pct_unknown_tpr,unknown_tpr_at_95pct_known_validation_acceptance
A-2,Native,-7.4628961086273184,higher_is_more_known; Unknown is positive for ranking metrics,43332,5579,0.9491830517862088,0.050816948213791235,0.9517834737408137,0.048216526259186265,0.6188148096175099,0.13586529920044893,0.5430628634727223,0.048216526259186265
A-2,Single-Full,-49.480737519073884,higher_is_more_known; Unknown is positive for ranking metrics,43332,5579,0.9507754084741069,0.04922459152589309,0.618211148951425,0.38178885104857496,0.5581716893838436,0.40751180264840564,0.9078740884334903,0.38178885104857496
A-2,Multi-Full-K2,-36.57948917571852,higher_is_more_known; Unknown is positive for ranking metrics,43332,5579,0.9506138650420013,0.049386134957998706,0.6208998028320487,0.3791001971679513,0.5767981066727543,0.42285119186827863,0.9423289947382997,0.3791001971679513
