replicate,delta_unknown_far_multi_minus_single,delta_auroc_multi_minus_single,delta_auprc_multi_minus_single
460,0.004839576985122718,0.018644158814025147,0.019312196890675593
461,0.0026886538806237814,0.018158663985475165,0.01947159671708182
462,0.0021509231044989363,0.017957703674652437,0.01552086306915279
463,0.00017924359204157803,0.019581328301077394,0.01892755867364615
464,0.0023301666965406254,0.01685947472808469,0.018102680308999086
465,0.0028678974726653594,0.01846880768529291,0.016469636264948795
466,0.0023301666965405143,0.018194142899186416,0.01160178441453985
467,0.0016131923283742022,0.020029532421092178,0.01469457054200446
468,0.0017924359204158913,0.019313600455427293,0.017415255537523988
469,-0.0010754615522495792,0.01889161358562863,0.014549514534179353
470,0.00017924359204168905,0.017749872607659367,0.018242104677728854
471,-0.00017924359204157803,0.01912261328917253,0.015307426077905806
472,0.0034056282487900935,0.018898600164299117,0.01242728773973023
473,0.005198064169205985,0.017805690779703398,0.014072364377455515
474,-0.0007169743681663121,0.01865394581528934,0.014899227332655252
475,0.0012547051442911572,0.018715480655019823,0.015509925524681223
476,0.0017924359204158913,0.01829226523941574,0.01507685090844263
477,0.005377307761247563,0.016902763387521613,0.012562477404651884
478,0.0012547051442911572,0.018649792751354588,0.015219899173522178
479,0.004122602616956406,0.01782163705606532,0.014609158620597862
480,0.004481089801039562,0.01839214146321899,0.016035491247988032
481,0.0016131923283743133,0.01806738758230897,0.016216789732915016
482,0.00466033339308114,0.018914984911554744,0.017923860924643042
483,0.0032263846567485155,0.01708397596206601,0.018893958649435716
484,0.0021509231044990473,0.019588405883141036,0.018413858555233753
485,0.0032263846567485155,0.01779481173772346,0.014580026045017513
486,0.0023301666965406254,0.019783393062169363,0.014698710708671514
487,0.0030471410647069375,0.016237189390321483,0.014637205935496389
488,0.0037641154328732496,0.01704091894762949,0.016947452148861397
489,0.0030471410647069375,0.01924263435496887,0.013425054395665215
490,0.006094282129413875,0.018413415574588754,0.012967666526953026
491,0.0032263846567485155,0.018849640338872153,0.0151760542395461
492,0.005198064169205985,0.01840967616244049,0.020867626230359815
493,0.0023301666965406254,0.017491840759880306,0.011266939162714928
494,0.0030471410647069375,0.017381068948025713,0.015076312621947308
495,0.0017924359204157803,0.018324823771515897,0.01594596399597048
496,0.0021509231044989363,0.01852919257305763,0.0174968539183199
497,0.0014339487363326242,0.01882826695107387,0.017406044304791368
498,0.0032263846567485155,0.019030124886272648,0.011416523789788302
499,0.003943359024914828,0.01895173373625003,0.0159389731842125
500,0.0025094102885822034,0.01854670658968971,0.015874942947592507
501,0.0017924359204157803,0.015980758374955384,0.016321780956123966
502,0.0019716795124573583,0.01748378282308316,0.017052208333140584
503,0.004301846208997984,0.017371252991136732,0.018607191209264684
504,0.0037641154328732496,0.019598064652351255,0.014718258907099269
505,0.005735794945330719,0.018567124441861704,0.015178220026798361
506,0.0014339487363327352,0.017943304455971143,0.017512182879523108
507,0.0021509231044990473,0.018778272996180956,0.012986237971109815
508,0.0016131923283742022,0.017833955606261553,0.016278241423850925
509,0.0005377307761247341,0.018079917094916298,0.0155577485336717
510,-0.0008962179602078901,0.018209435605725965,0.016062670232422027
511,0.0025094102885822034,0.017710513640192382,0.014614687778208735
512,0.0034056282487900935,0.01899156840327121,0.014751121183751048
513,0.0028678974726653594,0.018262676727141325,0.013645599560570432
514,0.0005377307761247341,0.019286324256638343,0.015773161070774144
515,0.0005377307761247341,0.01811142908799701,0.013731030071430173
516,-0.0008962179602080012,0.0179126569951239,0.017749106173047036
517,0.0023301666965405143,0.019666950084324508,0.01534855966558385
518,0.0,0.017942481288916512,0.011987796679913898
519,0.004660333393081251,0.019764104479374045,0.01519417663534367
520,0.0010754615522494682,0.018226453240214657,0.016674612850909154
521,0.0016131923283742022,0.018141282337414633,0.016010275113236827
522,0.0007169743681663121,0.018517784056791387,0.015370756381659467
523,0.0037641154328732496,0.018118407393631908,0.013627791001318668
524,0.00466033339308114,0.019555942490951828,0.01435671070496114
525,0.003943359024914939,0.018551306397553424,0.010128531224770476
526,0.005198064169205874,0.019767603973486092,0.013896130597057743
527,0.003943359024914939,0.019584662334474978,0.013475391988409413
528,0.0012547051442911572,0.019628546652483925,0.015520287153156509
529,0.0016131923283742022,0.016629811119810434,0.01477409789852091
530,0.0021509231044989363,0.0178660549848787,0.012430006251438919
531,0.00035848718408315605,0.01744980132883811,0.015868119515039303
532,0.0034056282487902045,0.01793785252542779,0.013668637106805936
533,0.003943359024914828,0.02041277666458574,0.01916083821686948
534,0.0021509231044989363,0.01847507037333751,0.017927798021011354
535,0.0026886538806237814,0.019268781284381142,0.016479084258688492
536,0.006094282129413875,0.017602848353253098,0.014096656797377372
537,0.00017924359204157803,0.020841357143858152,0.014809791912280046
538,0.0030471410647069375,0.018881996181596916,0.01773318209398239
539,0.00017924359204157803,0.020337893281710984,0.016656172039001327
540,0.0032263846567485155,0.020106066274594214,0.014994576153060268
541,0.00035848718408315605,0.018953098787144795,0.01523165992972908
542,0.0026886538806237814,0.019834570061171064,0.01529009028659356
543,0.0025094102885822034,0.017394438173759186,0.01653823374523694
544,0.004839576985122718,0.018033133077885122,0.013396225571677522
545,0.0025094102885822034,0.01977284907813648,0.013693493896260012
546,0.005198064169205985,0.017740275886217183,0.014227813112906607
547,0.006452769313497031,0.01995280415125056,0.01485579777040763
548,0.006990500089621765,0.01921192484635359,0.016643850171957464
549,0.003943359024914828,0.018953781312592177,0.012479455004227036
550,0.0026886538806237814,0.018720072189847947,0.011920418263302202
551,0.0021509231044990473,0.02053034891180716,0.017929130778379765
552,0.0034056282487900935,0.017182867694617743,0.015767098091603537
553,0.004122602616956406,0.01841364308307125,0.012821543287649284
554,-0.0008962179602080012,0.018902637405733502,0.015070259554188448
555,0.00017924359204157803,0.018912039710836215,0.018564221129312386
556,0.0014339487363327352,0.020089011411444924,0.019055758119667365
557,0.0037641154328732496,0.017740011149073864,0.01640906999268793
558,0.0017924359204157803,0.02026837909902235,0.013233953993410486
559,0.0028678974726653594,0.02294862343883064,0.018157209465413215
560,0.005198064169205985,0.017624920812570388,0.014708126400723609
561,0.0010754615522494682,0.015663868014503035,0.015445679795281775
562,0.0035848718408316715,0.019274750279657527,0.014092910994009666
563,0.0023301666965406254,0.01723741595567785,0.013387731678722148
564,0.005735794945330719,0.01913951096464328,0.015708716878494122
565,0.0007169743681664231,0.01776746108161309,0.01528070066357018
566,0.004122602616956406,0.018516154268753304,0.01658003365388877
567,0.0014339487363326242,0.01679827494630115,0.013743551864697834
568,0.0014339487363327352,0.0188394231397504,0.016304604515421706
569,0.0010754615522494682,0.017519878077956075,0.013069708112056488
570,0.0019716795124574693,0.018696762911689646,0.020117656495725333
571,-0.00017924359204157803,0.01797640487191121,0.01879278400935508
572,0.005556551353289141,0.017968235249131714,0.013719142387672856
573,0.0012547051442910462,0.01893954341810755,0.01400342003845284
574,0.003943359024914828,0.01875247353426923,0.012183453782437348
575,-0.00017924359204157803,0.01871373918099961,0.013433586637914163
576,0.00017924359204157803,0.020029846796449813,0.015118393495635485
577,0.0032263846567486265,0.018824610269282838,0.013840084031707833
578,-0.0008962179602078901,0.019187200879086208,0.013727042630558073
579,0.005377307761247452,0.01811444874603696,0.014187651739046236
580,0.0005377307761247341,0.017986229101836004,0.01704938502737957
581,0.0032263846567485155,0.019385650323565762,0.0107540088760949
582,0.0007169743681664231,0.017813823173822074,0.014386824733106374
583,0.0008962179602078901,0.018760026815887065,0.015135925465375455
584,0.0035848718408316715,0.017889782051341174,0.01662196645703884
585,0.0014339487363326242,0.019208036519562266,0.014316879110564229
586,0.0016131923283742022,0.01838365746508197,0.01413708620720966
587,0.0035848718408316715,0.021251918951319282,0.015749295602203117
588,0.0012547051442910462,0.018226804844233113,0.01652324660886434
589,-0.0030471410647069375,0.019571868084724553,0.018288971872598148
590,0.004660333393081251,0.017830005231702417,0.013499083643891796
591,0.004481089801039673,0.01803519720029889,0.016307833804904248
592,-0.0026886538806237814,0.018293622017274913,0.01740604385513922
593,0.006452769313497031,0.018898782171085204,0.012277551841427203
594,0.0037641154328732496,0.017960508233763606,0.017882136716455888
595,0.0008962179602078901,0.01872723250226871,0.014703839738055058
596,0.004122602616956517,0.018148819072960953,0.016273350006572984
597,-0.0005377307761247341,0.019008590174277584,0.02198463723212951
598,0.0034056282487900935,0.01629088966521952,0.016044375860352067
599,0.0025094102885822034,0.018711927386175664,0.013609258661661017
600,0.005018820577164407,0.02155219291951571,0.014581098785541535
601,0.0010754615522494682,0.01903108042189905,0.015934507035836876
602,0.003943359024914828,0.019099577021193137,0.016448953508255038
603,-0.0016131923283743133,0.01944472393516805,0.016441261725472056
604,0.0017924359204157803,0.018816109725074193,0.01374328838715172
605,0.004301846208997984,0.018094084668597188,0.010559611584839423
606,0.0026886538806237814,0.018996213712831334,0.017152395004469634
607,0.0032263846567485155,0.018336683168229007,0.01580173791597761
608,0.0010754615522495792,0.019952394635982085,0.014679384988234678
609,0.0016131923283742022,0.017733210713707037,0.016385763716161628
610,-0.0010754615522494682,0.019742379487557304,0.011535269751307142
611,0.0025094102885822034,0.01895688370098947,0.016337327562814308
612,0.0025094102885822034,0.018287169049408525,0.01560800386126926
613,0.0023301666965406254,0.01897857973718131,0.01711541559377583
614,0.0030471410647069375,0.01756954938445565,0.016269321514975732
615,0.00017924359204168905,0.01915877886484918,0.01697290200911089
616,0.0028678974726653594,0.01977479737804999,0.014970377129964962
617,-0.0008962179602078901,0.019541278535127438,0.016105772069426927
618,0.0017924359204157803,0.018622260088458242,0.014304421579669546
619,0.005018820577164407,0.019319523949007156,0.015756206542504647
620,0.00035848718408315605,0.018750971978284903,0.015136291664817614
621,0.0026886538806237814,0.017955176262238193,0.013413578006269633
622,0.00017924359204157803,0.017716205488772063,0.013566709073180305
623,0.0008962179602078901,0.018359967627280094,0.014030789279355693
624,0.0007169743681663121,0.01842497300549817,0.013144790494769798
625,0.0017924359204157803,0.019211705610906904,0.013290809020787053
626,0.005198064169205985,0.01905204429442886,0.01280886693566241
627,0.005018820577164407,0.018195561724813514,0.014499105356251651
628,0.0028678974726653594,0.01868068840327386,0.015275654314322207
629,0.0032263846567485155,0.020406013457879513,0.017910738609346777
630,0.0028678974726653594,0.018832142868311585,0.0139589092770398
631,0.004839576985122718,0.017014556919288326,0.015926857310597287
632,0.0014339487363327352,0.01719001559748512,0.01432244438345992
633,0.004301846208997984,0.01674196039211351,0.010511650273251572
634,0.0037641154328732496,0.019018923195899484,0.018097844605747704
635,0.004301846208998095,0.019048019462548194,0.01593692442910294
636,0.0037641154328732496,0.019536397444049003,0.017671440816294903
637,0.0010754615522494682,0.01850141585560716,0.014694550071487789
638,0.0032263846567485155,0.01743222112792009,0.013722000038961735
639,0.0023301666965406254,0.017263211281071777,0.014072869177529201
640,0.0026886538806237814,0.017742588199702647,0.013487707799217596
641,0.005735794945330719,0.01866805547771999,0.016091094486094026
642,0.0017924359204158913,0.018109087818886427,0.01404425525462527
643,0.0019716795124574693,0.018479347532807888,0.018783350793587394
644,0.0017924359204158913,0.017982187723883825,0.018054516175950497
645,0.0025094102885822034,0.01704572971790408,0.017537639000782257
646,0.0008962179602080012,0.02045484918777074,0.016696112495736493
647,0.003943359024914828,0.017351137104768655,0.01297952890431131
648,0.0021509231044989363,0.01843356041658173,0.010242950243467552
649,0.0037641154328733606,0.018588241365552483,0.013035116858670093
650,0.005018820577164296,0.017637909478660285,0.015555733982939912
651,0.0019716795124574693,0.019535888652351785,0.01448670298993776
652,0.004481089801039562,0.021689827278372986,0.013772880047547786
653,0.0014339487363326242,0.019467176954128584,0.013787776324782175
654,0.0030471410647069375,0.019067204632396972,0.012868667781196053
655,0.003943359024914828,0.019401418729659836,0.017077318144919473
656,0.0007169743681663121,0.01948697432862112,0.015244778722636076
657,0.0012547051442911572,0.020264747236338754,0.022017057602601198
658,0.00017924359204157803,0.019131891498739395,0.01708196002281398
659,0.0023301666965405143,0.019772245146528422,0.018221934479517088
660,0.004122602616956406,0.017647133913494928,0.014520571375038815
661,0.0021509231044989363,0.01856546983471652,0.011980618151582856
662,0.0023301666965406254,0.017416775370219684,0.013812103496939898
663,0.0037641154328733606,0.018984379135225216,0.01617092052718816
664,0.0025094102885820924,0.01706566359748629,0.016102902316932566
665,0.003943359024914828,0.018355578781827475,0.015444109669928596
666,0.006452769313497031,0.018374921139355238,0.016113506256061283
667,0.0016131923283743133,0.017960545462424427,0.014106484113159845
668,0.0034056282487900935,0.021079802579555662,0.016512605999506047
669,0.0028678974726653594,0.01745222119178802,0.015128661440592495
670,0.005556551353289141,0.016334438925281747,0.01520499359346339
671,0.006094282129413875,0.01757433947214082,0.01715766803773583
672,0.0026886538806237814,0.017447137411334412,0.016009245772783176
673,0.0026886538806237814,0.019044040132363937,0.016449452015312116
674,0.005377307761247563,0.018654438060914935,0.012752045188742844
675,0.0007169743681663121,0.017391430925272733,0.017154042467195374
676,0.004301846208998095,0.01862284333747688,0.014621935492104166
677,0.0026886538806237814,0.01982934977562778,0.01820658465768904
678,0.0016131923283743133,0.018905657063773562,0.014379818299529445
679,-0.0025094102885820924,0.019180359078540654,0.01762569583949042
680,0.0032263846567485155,0.01915676438065006,0.014948120108089491
681,0.005735794945330719,0.01808635765322897,0.015976580378054273
682,0.0026886538806237814,0.019085148846886835,0.01784784595643052
683,-0.00035848718408315605,0.018534416995118708,0.015960233592089645
684,0.0014339487363327352,0.018265688112145684,0.016239626070772617
685,0.0016131923283743133,0.020584690346973966,0.016806416815201675
686,0.0030471410647069375,0.01843888411507144,0.015010933502335844
687,0.00466033339308114,0.018675273701391104,0.015117166208728994
688,0.0025094102885822034,0.018504050817485962,0.013238709275556981
689,0.0017924359204157803,0.019725903736908634,0.01806977384702252
690,0.004301846208997984,0.018505209042487647,0.01436475174741847
691,0.003943359024914828,0.020139878171606784,0.013945867093226205
692,0.004301846208998095,0.017730898400221573,0.016453520624837514
693,0.004839576985122718,0.01677504839849997,0.014750965526525495
694,-0.0005377307761247341,0.016095575701280063,0.010866456289138071
695,0.00017924359204157803,0.01986100654683365,0.016190545183188743
696,0.0016131923283742022,0.019315130967036742,0.015872296637926886
697,0.0032263846567485155,0.016876537864269903,0.016729659018696497
698,0.0023301666965405143,0.015385103939194456,0.014900990495544941
699,0.0017924359204157803,0.020092055888592086,0.019158916610753085
700,-0.0005377307761247341,0.018258618803117743,0.015635932952902387
701,0.0,0.017648494827871675,0.013874423831835181
702,0.0028678974726653594,0.01862652897489292,0.013599215770509376
703,0.00035848718408315605,0.0179220593002265,0.014889258894282165
704,0.00555655135328903,0.01815436614341548,0.018773246019550494
705,0.0023301666965405143,0.01962088995791955,0.01676984076946414
706,0.00017924359204168905,0.018652084382250855,0.017979718356805396
707,0.0019716795124574693,0.019143225557683996,0.014469591657425451
708,0.0026886538806237814,0.016848723918158615,0.01514588499842584
709,0.0021509231044990473,0.018226378782893127,0.01977183119487469
710,0.0007169743681663121,0.017283318894404154,0.01293339264733745
711,0.0021509231044990473,0.01812632055230401,0.013470977858991762
712,0.0016131923283742022,0.02029115476637633,0.011917225453661584
713,0.005018820577164296,0.01862337694828131,0.011875306656365048
714,0.003943359024914828,0.02063421273883037,0.01175462933739696
715,0.0035848718408316715,0.017224435562623652,0.01496545496858076
716,0.0008962179602078901,0.020311431976940963,0.01691485511988361
717,-0.0005377307761247341,0.017791692803254766,0.017067231103754854
718,0.0026886538806237814,0.016081217847777385,0.013675817211622476
719,-0.0012547051442910462,0.01791721130129098,0.015935412113151415
720,0.006452769313497142,0.017980698577453103,0.009841118412356187
721,0.0021509231044989363,0.01910564942941606,0.014678161985107074
722,0.004481089801039673,0.017578612495093404,0.012842093345035943
723,0.004122602616956406,0.017121063981226037,0.0168832323887953
724,0.0016131923283743133,0.01907821604294857,0.017642300022928825
725,0.006094282129413875,0.018873429453102553,0.01668862985266134
726,0.0021509231044990473,0.01645751274126095,0.017151013210941368
727,0.0017924359204158913,0.01891257745815833,0.014699706715817662
728,-0.00017924359204157803,0.019399702074746727,0.018314810836238704
729,0.004660333393081251,0.01788039215579207,0.014429747185613073
730,0.0034056282487900935,0.019310671800780277,0.01594664313793659
731,0.004660333393081251,0.019084962703583064,0.01819521340707031
732,0.0025094102885822034,0.018306519679971767,0.013434404044432025
733,0.006811256497580187,0.0182315990684363,0.015260146045752043
734,0.005018820577164407,0.019832663126436056,0.01782379575485521
735,0.0014339487363326242,0.019120065194168867,0.016060232597395308
736,0.0010754615522494682,0.016686940568017006,0.012076181746688397
737,0.0035848718408316715,0.020711817950458955,0.019826753291708576
738,0.005556551353289141,0.018492861536666405,0.01697734163372938
739,0.004839576985122718,0.02059794375020707,0.013618873097044515
740,0.004481089801039673,0.020036370085119826,0.015896473639799347
741,0.0019716795124574693,0.017417242796738064,0.016606911015997483
742,0.0030471410647069375,0.019377526202482898,0.016721146534427356
743,0.0025094102885820924,0.017277585680645857,0.013806647034770081
744,0.003943359024914939,0.01870111039196365,0.015644170756388964
745,0.0021509231044990473,0.0172966467549589,0.01380834007694176
746,0.0014339487363326242,0.019102716638251138,0.012417258017014987
747,0.0037641154328732496,0.018830839865184634,0.01595980174640771
748,0.00466033339308114,0.019608832008348842,0.016025728245844195
749,0.0028678974726653594,0.01792956294363013,0.014525763826180538
750,0.004301846208997984,0.018359980036833923,0.012897635298363908
751,0.0019716795124574693,0.017981811300758377,0.015007937855016917
752,0.0016131923283742022,0.019101719737446343,0.01759129550450067
753,0.0034056282487900935,0.018572290952672765,0.012831210076810873
754,0.0008962179602080012,0.01833862319510704,0.015222004294076164
755,0.005377307761247563,0.018975067833515546,0.01505155235804767
756,0.0030471410647069375,0.01766868930807919,0.016927343435127973
757,0.003943359024914828,0.01831728289945156,0.017139525063506744
758,0.0019716795124573583,0.01807961512911216,0.015827815783573784
759,0.005377307761247563,0.019625535267479677,0.015921271303166895
760,0.0030471410647069375,0.019288479382445045,0.015398839868696168
761,-0.0008962179602078901,0.017159856245745675,0.015778242836498424
762,0.0012547051442910462,0.016697281862674607,0.01565951290499701
763,0.0019716795124573583,0.019219159616096104,0.015276164725610386
764,0.0030471410647069375,0.01989392495598785,0.015696604723009933
765,0.00017924359204157803,0.016988500993268985,0.015829495767346102
766,0.0017924359204157803,0.018557626996848153,0.016535872946636276
767,0.0032263846567485155,0.017796131286921923,0.013734419680932475
768,0.005018820577164296,0.017197486148745833,0.01556889402254008
769,0.00017924359204157803,0.01897975037173638,0.017773072464469297
770,0.0014339487363326242,0.0181607115618172,0.01265749501227903
771,0.0016131923283742022,0.017908963084672158,0.014114941160317807
772,0.0037641154328732496,0.01907715709437552,0.017347300578799962
773,0.0025094102885822034,0.01840362030028908,0.014946268831005805
774,0.00035848718408315605,0.021747204917651253,0.014068151028048648
775,0.0017924359204157803,0.021586004816528392,0.016112794929824148
776,0.0021509231044989363,0.01975763082891835,0.015976214153523738
777,0.005377307761247563,0.020024514824924178,0.01627409927735285
778,0.0016131923283743133,0.01938345796909846,0.015342978371269744
779,0.0016131923283743133,0.018666442235753422,0.015143182107465014
780,-0.0005377307761247341,0.0185863054751928,0.019264167315223846
781,0.004122602616956517,0.01698288773852874,0.015222919918615185
782,0.0026886538806236704,0.01683899482814477,0.013219420772366208
783,0.0010754615522494682,0.018342801078148674,0.016485561106296065
784,0.005198064169205985,0.019071833395885696,0.013463767845116159
785,0.0028678974726653594,0.01769105132364679,0.014681617391513524
786,0.0016131923283742022,0.01912420584854968,0.013543966997254298
787,0.005556551353289141,0.02062735852873132,0.012103694795903397
788,0.0005377307761247341,0.018194622735258514,0.01727955760366595
789,0.0007169743681664231,0.017516560590630004,0.01374791066602954
790,0.0010754615522494682,0.01671666144886308,0.016333353452755883
791,0.0026886538806237814,0.018892995182594685,0.017047410761228288
792,0.005018820577164407,0.018807369262829665,0.015170314856521261
793,0.0017924359204158913,0.018232070631472697,0.01592388972166986
794,0.0007169743681663121,0.020445786077132655,0.015995188902655333
795,0.0007169743681663121,0.019665274794590015,0.0158952936666501
796,0.0014339487363326242,0.018621623064707382,0.014560250741715464
797,-0.0032263846567485155,0.018874356033103834,0.010047916902381826
798,0.0021509231044990473,0.01907390165481737,0.012579325288410215
799,0.0023301666965406254,0.01915817906975892,0.012641200237080374
800,0.0016131923283743133,0.020093433349040457,0.017798158945118936
801,0.0023301666965406254,0.01823907375621492,0.014267798397878617
802,0.00017924359204168905,0.018107073334687085,0.01757040939490251
803,0.005556551353289141,0.01750428754213018,0.013786850646366311
804,0.00752823086574661,0.01684091830895107,0.014270670729988555
805,0.0021509231044990473,0.020221640583687805,0.015766346600703085
806,0.0037641154328732496,0.01747122849136873,0.014801297893857146
807,0.0026886538806237814,0.01800847529490357,0.01455075231348052
808,0.0035848718408316715,0.016930767613454356,0.01521144560667348
809,0.005018820577164407,0.018187164593551408,0.01861902943956323
810,0.0030471410647069375,0.020078773529733973,0.01695833265239277
811,0.0026886538806237814,0.01919058455069811,0.015018201200994952
812,-0.0017924359204157803,0.02108000113241315,0.017806855356828855
813,0.004301846208997984,0.016389442203306626,0.01112931106863635
814,0.0032263846567485155,0.01883518320894073,0.017147561655339816
815,-0.0023301666965406254,0.018879063390432105,0.01770398421551128
816,0.0025094102885822034,0.019379673055253788,0.016751385234494043
817,0.0025094102885822034,0.018794310275936033,0.014911523387184378
818,0.0030471410647069375,0.018297502071030425,0.01588544085372884
819,0.0017924359204157803,0.01857837990696709,0.015565381712136117
820,0.0032263846567485155,0.01864624775554613,0.015232470058728576
821,0.0010754615522494682,0.019018981107149502,0.017119017904760225
822,0.0010754615522494682,0.015975393311287056,0.016766699030963172
823,-0.00017924359204157803,0.01881581189578796,0.01737514473419227
824,0.0007169743681663121,0.017357412202366973,0.018789643809138556
825,-0.0016131923283743133,0.019168458316648707,0.014988184153012507
826,0.0012547051442910462,0.01811245908094483,0.016721798894838602
827,0.004839576985122829,0.018246172020867868,0.016925835243314147
828,0.0007169743681663121,0.019177111912018208,0.012192361740296531
829,0.0016131923283742022,0.018865632116930597,0.015482710141285938
830,0.0034056282487900935,0.020273156777154355,0.016770941307938714
831,0.0023301666965406254,0.0193905272781264,0.01341353817154578
832,-0.0005377307761247341,0.019650139275729228,0.01550515106355288
833,0.00017924359204157803,0.018902678770912118,0.013857127909251366
834,0.0014339487363327352,0.01892419693683567,0.01196701543768186
835,0.00017924359204168905,0.01978038581368302,0.01488301746006504
836,0.0010754615522494682,0.02092487757603101,0.017796708121724514
837,0.0012547051442911572,0.019372264551760998,0.01506559688667719
838,0.0007169743681663121,0.020200602253836353,0.013202193700393161
839,0.0034056282487900935,0.01934780945815473,0.015337776530899683
840,0.006632012905538609,0.017360812420050387,0.013261350422332896
841,0.004481089801039562,0.017117771313006958,0.012898898023344652
842,0.0008962179602080012,0.018108843764332527,0.015913194245134876
843,0.0016131923283743133,0.01879612207076009,0.018202295237657096
844,0.003943359024914828,0.020843888692790413,0.016555565433423902
845,0.0032263846567485155,0.01710108873646543,0.018974439457037806
846,0.0035848718408316715,0.02066032657609973,0.013169418213753836
847,0.0023301666965406254,0.020920153672631336,0.01595608148987493
848,0.0023301666965406254,0.018174432391569018,0.015721151774251207
849,0.0028678974726653594,0.017906423262704307,0.014270211575040381
850,0.0019716795124573583,0.018968569363952636,0.017162485363921398
851,0.0026886538806237814,0.017578215389378538,0.01537762666998177
852,0.0025094102885822034,0.01872926766905747,0.014556054433694232
853,0.0016131923283742022,0.018171863613976047,0.015243555058541025
854,0.0030471410647069375,0.01781913446275829,0.01368012415408787
855,0.0028678974726653594,0.019186489398013706,0.014523348358229882
856,0.0032263846567485155,0.017076629506341146,0.015575118165288837
857,0.004301846208998095,0.020049797222103205,0.0140097591385559
858,0.0014339487363326242,0.018583103810366763,0.01341495307238072
859,0.0034056282487900935,0.020179493603181164,0.016156765655020555
860,0.00035848718408315605,0.01767934911461233,0.015763670519183037
861,0.005735794945330719,0.019161012584495207,0.014915272118470824
862,0.0016131923283743133,0.019181194655149003,0.016451808909733356
863,0.005556551353289141,0.021668367023699453,0.017364090043893776
864,0.003943359024914939,0.018171524419511198,0.01520971487535605
865,0.0034056282487900935,0.01908634430054923,0.014757963260872753
866,-0.0003584871840832671,0.018533705514046095,0.014648165384369971
867,0.0023301666965406254,0.017771415592690243,0.016454840036697393
868,0.0023301666965405143,0.017825777710446244,0.014899445728589089
869,0.00035848718408315605,0.01672047531833276,0.015993926698447347
870,0.0012547051442910462,0.019152181118857636,0.01426735643603061
871,0.0032263846567485155,0.018739306997911043,0.013722530869963945
872,0.0025094102885820924,0.019071179826063323,0.01404628946590325
873,0.004839576985122718,0.017725702933785503,0.013970456895470884
874,-0.00035848718408315605,0.016357185637010607,0.018520229942971422
875,0.005198064169205874,0.016534758075835487,0.01600278455399695
876,0.0028678974726652484,0.018534594865386556,0.01574308092662602
877,0.0019716795124574693,0.017262603212946037,0.018104122550999913
878,0.005018820577164407,0.016548507861212314,0.012163508532690603
879,0.0019716795124573583,0.019265674759465945,0.014300322229696627
880,0.004122602616956517,0.01774799462854959,0.013230669961641961
881,-0.0005377307761247341,0.017990597264699426,0.012853460765430536
882,0.0012547051442910462,0.01752841585082532,0.015159507609051714
883,0.005735794945330719,0.017700387444463672,0.016190231093981655
884,0.004301846208997984,0.017963668533411026,0.013868504865499731
885,0.0010754615522494682,0.02008190901027418,0.015583634926510492
886,0.0021509231044990473,0.020790531748874908,0.01390346538375331
887,-0.0014339487363327352,0.01817145823522548,0.015613183188406599
888,0.003943359024914828,0.019711955398674652,0.01448076296574019
889,0.0016131923283743133,0.019900783302604808,0.019428554530403375
890,-0.0007169743681664231,0.020815044753731193,0.016119116682697998
891,0.004122602616956406,0.016748471271229914,0.017324028882482245
892,0.0023301666965406254,0.019318915880881193,0.016908538317443378
893,0.0032263846567485155,0.020658916023508445,0.016889269684887187
894,0.0005377307761248451,0.02091298508717465,0.013753627309711636
895,0.004122602616956406,0.019827500752143012,0.014180605446719341
896,0.005198064169205985,0.01871609285966369,0.01177773624682521
897,0.0021509231044989363,0.018726421744767685,0.01658693268768996
898,0.0021509231044990473,0.019290957156645083,0.016056135036261465
899,0.0014339487363326242,0.017898630063050258,0.015359359739779421
900,0.004481089801039562,0.018470375425562846,0.017717372653699548
901,0.004481089801039562,0.020156916488684784,0.012911012942088629
902,-0.0007169743681664231,0.01780731229470578,0.016627880214761026
903,0.0034056282487900935,0.01716592865396871,0.019303677999470303
904,0.0010754615522494682,0.01863694472687205,0.01498976032624555
905,0.0034056282487900935,0.018077699921341672,0.014898036876098086
906,0.0023301666965406254,0.019298493892191404,0.016450132213581048
907,0.0016131923283743133,0.018250995200696063,0.015503349542327571
908,0.0034056282487900935,0.01924207178853954,0.015611682477450983
909,0.0019716795124574693,0.01867626232916042,0.014753825286772437
910,0.004481089801039673,0.017368014097649986,0.016514308468684125
911,0.0005377307761247341,0.019102240938697057,0.01638918305854753
912,0.004660333393081251,0.019710002962243123,0.015040100395095957
913,0.0016131923283742022,0.01936424798014247,0.014548991337109574
914,0.0023301666965406254,0.017040087507538937,0.015429550634262768
915,0.005198064169205985,0.019741208853002012,0.014087276385486347
916,0.003943359024914939,0.017852197650037538,0.01612716114846252
917,0.0032263846567485155,0.017496502615511944,0.01350206584120106
918,0.0035848718408316715,0.015830524182687378,0.012558279498399216
919,0.0016131923283742022,0.017935813222121233,0.01519852485864892
920,0.0032263846567485155,0.018741929550236236,0.0161642601345639
921,0.00035848718408315605,0.019360653346119472,0.015819829703886346
922,0.0021509231044990473,0.016683883681316236,0.01590273119224206
923,0.005377307761247452,0.01928928186691059,0.016326304165293737
924,0.0023301666965406254,0.018252571214001923,0.014892651777941968
925,0.006452769313497031,0.01908698132430031,0.012968028241935214
926,0.0025094102885822034,0.017491861442469614,0.017265562871341067
927,0.003943359024914939,0.018397671987602005,0.017328851485712504
