scenario,fold,seed,class_index,original_class_id,class_name,train_samples,learned_prototype_vector_json,empirical_centroid_vector_json,r2_mean_pca64_vector_json,r2_covariance_shape,r2_covariance_trace,r2_covariance_logdet,r2_covariance_condition_number,full_covariance_storage,prototype_gap,median_within_class_radius,normalized_gap,r0_known_test_f1,r0_unknown_absorbed_count,r0_unknown_absorption_rate_all_unknown,r0_unknown_absorption_share_of_accepted,r1_known_test_f1,r1_unknown_absorbed_count,r1_unknown_absorption_rate_all_unknown,r1_unknown_absorption_share_of_accepted,r2_known_test_f1,r2_unknown_absorbed_count,r2_unknown_absorption_rate_all_unknown,r2_unknown_absorption_share_of_accepted,r3_known_test_f1,r3_unknown_absorbed_count,r3_unknown_absorption_rate_all_unknown,r3_unknown_absorption_share_of_accepted,r1_minus_r0_known_f1,r0_minus_r1_absorption_rate,r2_minus_r0_known_f1,r0_minus_r2_absorption_rate,r3_minus_r0_known_f1,r0_minus_r3_absorption_rate
a1,0,2022,0,0,Gmail,1600,"[-0.06878859549760818, 0.07338384538888931, -0.004529855214059353, -0.5139837265014648, -0.10899381339550018, 0.3917304277420044, 0.33147916197776794, -0.2905333936214447, 0.5747537016868591, -0.44651854038238525, 0.17602188885211945, 0.08892235159873962, -0.13859237730503082, -0.41283807158470154, 0.02384326234459877, -0.14201697707176208, -0.0013178291264921427, -0.06650371104478836, 0.040727462619543076, 0.21314002573490143, -0.5040201544761658, 0.5306019186973572, -0.02602173015475273, 0.2330348789691925, -0.03619564324617386, 0.0058477711863815784, -0.3713473975658417, -0.08232425898313522, -0.12422911822795868, 0.11137159168720245, 0.0631607323884964, 0.17012609541416168, 0.1248302310705185, 0.41709789633750916, 0.11748719960451126, 0.07742589712142944, 0.3146919012069702, 0.19186347723007202, 0.1624765694141388, 0.06618308275938034, 0.10555050522089005, 0.06142565980553627, 0.04088091850280762, -0.3652106523513794, -0.23995576798915863, -0.049695082008838654, -0.24570833146572113, -0.1326637864112854, 0.06828637421131134, 0.22463469207286835, -0.2058420479297638, -0.19797280430793762, -0.2719328701496124, 0.12069880962371826, 0.2631460428237915, -0.20366224646568298, 0.2987591028213501, 0.017179250717163086, -0.1355840116739273, -0.12652738392353058, -0.2875593304634094, 0.46709132194519043, 0.19763611257076263, 0.3827328085899353, -0.2135385274887085, -0.24577674269676208, 0.07287213206291199, -0.019532984122633934, 0.18100832402706146, 0.44332921504974365, 0.18295976519584656, -0.3626241683959961, 0.06901697814464569, -0.17063872516155243, 0.37699034810066223, 0.1565171629190445, 0.06338497996330261, -0.03973761200904846, 0.00032972393091768026, -0.1603059321641922, -0.03519830107688904, -0.3239065706729889, 0.14318020641803741, -0.1217111349105835, -0.31972384452819824, 0.37752822041511536, -0.31354159116744995, -0.29291385412216187, -0.41134965419769287, 0.17059968411922455, 0.07529376447200775, -0.08239025622606277, 0.10103417932987213, -0.08524032682180405, 0.3562058210372925, 0.16455863416194916, 0.02489824779331684, 0.021318698301911354, 0.15838244557380676, 0.2553490102291107, 0.3720715641975403, 0.2540065050125122, -0.46626177430152893, -0.3130079209804535, 0.26983439922332764, 0.29454588890075684, 0.13085903227329254, 0.18671442568302155, 0.22859090566635132, -0.22356559336185455, 0.209824800491333, -0.2582826018333435, 0.5219104290008545, -0.09336544573307037, -0.2818680703639984, -0.24770236015319824, -0.40454602241516113, 0.13466060161590576, 0.009964396245777607, 0.29163825511932373, -0.12304409593343735, 0.3183209300041199, 0.625524640083313, -0.030988221988081932, -0.29390817880630493, -0.22027723491191864, -0.33468446135520935, 0.01450302079319954]","[-0.07618128508329391, 0.13825424015522003, 0.0057729696854949, -0.6008802652359009, -0.13413099944591522, 0.5316397547721863, 0.38384559750556946, -0.39040234684944153, 0.7156482934951782, -0.5601788759231567, 0.24873588979244232, 0.10896489769220352, -0.11178334057331085, -0.5057145953178406, 0.0388466976583004, -0.203294575214386, -0.021065492182970047, -0.11012020707130432, 0.006964210420846939, 0.24454928934574127, -0.6660756468772888, 0.6491584777832031, -0.05701803043484688, 0.28172799944877625, -0.08610622584819794, 0.030804960057139397, -0.4915406405925751, -0.09872207045555115, -0.17449241876602173, 0.11912228912115097, 0.06894470751285553, 0.2160634994506836, 0.16454623639583588, 0.5801275372505188, 0.13703861832618713, 0.05009031295776367, 0.39481261372566223, 0.2826020121574402, 0.224306121468544, 0.07951577752828598, 0.06145169585943222, 0.04744606465101242, 0.06697214394807816, -0.48115789890289307, -0.2782881259918213, -0.08795281499624252, -0.295352965593338, -0.16382020711898804, 0.10671279579401016, 0.27511051297187805, -0.32286548614501953, -0.2754766047000885, -0.3637918531894684, 0.16877976059913635, 0.30308738350868225, -0.2557808458805084, 0.39785969257354736, -0.013156325556337833, -0.1559043973684311, -0.15208135545253754, -0.31784066557884216, 0.6141201257705688, 0.22709625959396362, 0.43741974234580994, -0.3175998628139496, -0.3203558027744293, 0.05493031442165375, -0.11356763541698456, 0.25866368412971497, 0.587209939956665, 0.2180197834968567, -0.4559972882270813, 0.11324362456798553, -0.24087278544902802, 0.46182990074157715, 0.13595011830329895, 0.06298937648534775, -0.0803854689002037, -0.04606834799051285, -0.2344713807106018, -0.03248213231563568, -0.43267130851745605, 0.16149157285690308, -0.12941525876522064, -0.4092051684856415, 0.4929771423339844, -0.3507976233959198, -0.3583541810512543, -0.5134745836257935, 0.21554583311080933, 0.12749210000038147, -0.10142680257558823, 0.1515493243932724, -0.07626445591449738, 0.4095310866832733, 0.16574963927268982, 0.021129265427589417, 0.015994882211089134, 0.21750839054584503, 0.28445911407470703, 0.42507949471473694, 0.3630214333534241, -0.6123582124710083, -0.34437137842178345, 0.3800223469734192, 0.3605533242225647, 0.2028999775648117, 0.27425068616867065, 0.2769373059272766, -0.26908838748931885, 0.2092728465795517, -0.3325919806957245, 0.6671440005302429, -0.09528687596321106, -0.3297981321811676, -0.3529820144176483, -0.5151840448379517, 0.1748596727848053, 0.023689864203333855, 0.3752426207065582, -0.18153871595859528, 0.4385944604873657, 0.770141065120697, 0.030290449038147926, -0.4105646014213562, -0.33449816703796387, -0.42062973976135254, 0.038898684084415436]","[-5.093166351318359, -1.7564034461975098, -2.2146105766296387, -3.1603150367736816, 1.3208361864089966, 1.0640767812728882, -2.3680434226989746, -2.029939651489258, -0.42171135544776917, -5.848851203918457, -0.1978917270898819, 4.442536354064941, 1.4801843166351318, -2.124920606613159, 1.1426877975463867, 0.07448838651180267, -0.11164623498916626, 0.019896062090992928, -0.01154564879834652, 0.003369944402948022, -0.010638131760060787, -0.0009247779962606728, 0.0015419331612065434, -0.0043352143839001656, -0.003752725664526224, -0.00961295235902071, 0.0017441457603126764, -0.011944024823606014, 0.001679872744716704, -0.0034834546968340874, 0.0005913855275139213, 0.002905137138441205, 0.005253473296761513, 0.0006818388355895877, -0.004575572442263365, 0.0024304587859660387, -0.0007465949165634811, -0.005395240616053343, 0.00027677681646309793, 0.008880720473825932, -0.003172005759552121, 0.003025279613211751, 0.0012838883558288217, 0.0010004201903939247, -0.005428588483482599, -0.0004716718103736639, 0.00046616708277724683, -0.0023960419930517673, 0.0022325508762151003, 0.00397065794095397, 0.002100145211443305, -0.002220188034698367, -0.003720623906701803, -0.0011104620061814785, 0.0033496387768536806, 0.00016751531802583486, -0.0011683548800647259, 0.00333441817201674, -0.001974701415747404, 0.0006261688540689647, 0.0007131200982257724, 0.0010050772689282894, 0.00193434685934335, -0.0006005543400533497]",64x64,3.100824673194438,-326.40791038456115,674.7074473295793,support_models.joblib:R2,0.8212863523096071,0.518858117632104,1.582872705273813,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a1,0,2022,1,1,FTP,1600,"[-0.1820317506790161, 0.31499558687210083, -0.34473058581352234, -0.2145821899175644, 0.31674668192863464, -0.4318692684173584, -0.2375040054321289, 0.5310595035552979, -0.2054346799850464, 0.25877973437309265, -0.18753474950790405, -0.5127997398376465, -0.25145038962364197, -0.14366920292377472, -0.5153074860572815, 0.004591439850628376, 0.30753350257873535, 0.02630123868584633, 0.014558608643710613, 0.4872310161590576, -0.03639035299420357, 0.22011452913284302, -0.05889309197664261, -0.47522544860839844, 0.5181156992912292, 0.17655839025974274, 0.2713083028793335, -0.23152069747447968, 0.020541168749332428, 0.17821134626865387, 0.4336957037448883, -0.41678979992866516, -0.18517963588237762, 0.4112817347049713, 0.29405173659324646, -0.19089896976947784, -0.24310214817523956, -0.5598755478858948, -0.28485822677612305, -0.35872864723205566, 0.27172574400901794, -0.06126173958182335, 0.3555678129196167, 0.4694887399673462, -0.15955175459384918, 0.40216296911239624, -0.07892809063196182, 0.1680917739868164, 0.11142399162054062, 0.03909195959568024, 0.11136379837989807, -0.01638784445822239, 0.4735020399093628, 0.33323419094085693, -0.23894578218460083, 0.28020304441452026, -0.09416712820529938, 0.059868067502975464, 0.02284882590174675, 0.07216092944145203, -0.6032602787017822, 0.08101215958595276, -0.2680515646934509, 0.05022669956088066, 0.32985320687294006, 0.13558627665042877, 0.2376062422990799, 0.06215495616197586, -0.24214988946914673, 0.12644901871681213, 0.0924793928861618, 0.28791046142578125, -0.497329443693161, 0.08329149335622787, -0.3439999520778656, 0.46825146675109863, -0.12232385575771332, 0.3509518504142761, 0.014446614310145378, -0.14211903512477875, 0.29709792137145996, -0.21914899349212646, 0.009344520978629589, 0.05515487492084503, -0.14886237680912018, -0.09544575959444046, -0.14683787524700165, 0.46205058693885803, 0.28141680359840393, -0.2235209047794342, 0.24713702499866486, 0.002842916641384363, 0.00509428046643734, 0.36809125542640686, -0.2164507657289505, -0.17464692890644073, -0.013550611212849617, 0.3842080533504486, 0.1678468883037567, -0.21184684336185455, 0.10705439001321793, -0.29982054233551025, 0.46834561228752136, 0.06543496251106262, -0.20375162363052368, 0.15995074808597565, 0.0038193187210708857, 0.44009530544281006, -0.2431257665157318, 0.23595625162124634, -0.13933570683002472, -0.13899092376232147, 0.323409765958786, 0.004628695081919432, -0.16687414050102234, 0.09034274518489838, 0.2626432478427887, -0.24086244404315948, 0.17718195915222168, -0.07339002192020416, -0.24861052632331848, 0.33122265338897705, 0.4980378746986389, -0.17993924021720886, 0.36262696981430054, 0.3424101769924164, -0.1328248828649521, -0.08490080386400223]","[-0.2482709139585495, 0.3674096167087555, -0.31291836500167847, -0.2930983006954193, 0.36410725116729736, -0.4700826406478882, -0.2553686499595642, 0.5358254909515381, -0.22721318900585175, 0.2373417615890503, -0.14907380938529968, -0.5160479545593262, -0.27502235770225525, -0.1540343314409256, -0.5806434750556946, 0.01135675236582756, 0.2865425944328308, 0.020121267065405846, -0.015979532152414322, 0.5283374190330505, -0.04370362311601639, 0.19809408485889435, -0.04922212287783623, -0.5229955911636353, 0.5731298327445984, 0.22965575754642487, 0.2975402772426605, -0.3046276569366455, 0.060855377465486526, 0.22205275297164917, 0.45298847556114197, -0.45142456889152527, -0.2644937336444855, 0.4463484585285187, 0.31625765562057495, -0.19488996267318726, -0.2504695951938629, -0.6242223978042603, -0.31075575947761536, -0.4266168475151062, 0.24049152433872223, -0.05281493067741394, 0.4488605260848999, 0.547837495803833, -0.2700725495815277, 0.4151160418987274, -0.031664296984672546, 0.22334285080432892, 0.20124001801013947, -0.02608575113117695, 0.1309673935174942, -0.04774098098278046, 0.4928213357925415, 0.35874027013778687, -0.2770533561706543, 0.30741018056869507, -0.12097766250371933, 0.09677029401063919, 0.06271245330572128, 0.08931604027748108, -0.6587532162666321, 0.1619158536195755, -0.26413339376449585, 0.061342477798461914, 0.3290106952190399, 0.16959674656391144, 0.27363449335098267, 0.04259065166115761, -0.3015194237232208, 0.16196297109127045, 0.08492368459701538, 0.2903690040111542, -0.5793147683143616, 0.06048407033085823, -0.3689431846141815, 0.47870585322380066, -0.12687209248542786, 0.3456198573112488, -0.023064516484737396, -0.16016168892383575, 0.29951417446136475, -0.222784161567688, -0.011388289742171764, 0.02636413648724556, -0.20157915353775024, -0.08435463905334473, -0.15207013487815857, 0.48065727949142456, 0.30019810795783997, -0.23194542527198792, 0.30554890632629395, -0.015656478703022003, 0.0799669399857521, 0.46403858065605164, -0.18381601572036743, -0.1808638721704483, -0.03075649030506611, 0.43735888600349426, 0.22538453340530396, -0.23437239229679108, 0.14632724225521088, -0.3120429217815399, 0.4963095486164093, 0.08903135359287262, -0.2439412623643875, 0.22787897288799286, 0.019589226692914963, 0.5090904831886292, -0.2636057138442993, 0.25574272871017456, -0.19891434907913208, -0.2040051966905594, 0.41880184412002563, -0.030141932889819145, -0.20015853643417358, 0.04772666096687317, 0.3209555447101593, -0.24958844482898712, 0.24449342489242554, -0.07868768274784088, -0.2065676748752594, 0.41834649443626404, 0.5859001874923706, -0.19158996641635895, 0.39235690236091614, 0.3461853265762329, -0.18000996112823486, -0.047803740948438644]","[-0.4635009467601776, 3.3577651977539062, 4.410222053527832, -1.1351792812347412, 3.094672441482544, 0.8458263278007507, 4.149543762207031, 1.0003854036331177, 4.927061080932617, 1.1064887046813965, -2.376934766769409, 0.13420170545578003, 3.6185076236724854, -2.568753719329834, -0.4776960611343384, 0.4144206941127777, 0.11387459933757782, 0.03537672013044357, -0.008591530844569206, -0.00702759250998497, 0.005939743015915155, -0.010625850409269333, 0.001648111385293305, -0.006957207340747118, -0.00980224460363388, 0.0034143857192248106, -0.009354475885629654, -0.0004613512137439102, -0.0008765793754719198, -0.0011648789513856173, 0.00010887004464166239, 0.005123537965118885, -0.008406337350606918, -0.0056477682664990425, 0.0019946100655943155, 0.003096457105129957, 0.005306418985128403, 0.004212874453514814, -0.0026073388289660215, -0.0029120214749127626, -0.0004974096082150936, -0.011499566957354546, -0.0042786975391209126, 0.0058440654538571835, 0.003047432517632842, -0.0007802913314662874, 0.0039730798453092575, 0.004763010423630476, 0.006050224881619215, 0.005417925771325827, 0.0010200106771662831, 0.00012833885557483882, 0.00011234674457227811, -0.004065925721079111, 0.00037433570832945406, -0.0007743967580609024, -0.002596599981188774, 0.003118686145171523, -0.000906927278265357, -0.0017813481390476227, -0.00010970767471008003, 0.00015885400352999568, 0.0026752769481390715, 0.0008777204784564674]",64x64,4.497424729634076,-307.02287345013247,765.5952426727666,support_models.joblib:R2,0.4953041505201198,0.5792671425145631,0.8550530733886177,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a1,0,2022,2,2,Nsis-ay,347,"[0.08617226034402847, 0.043938957154750824, 0.38519203662872314, -0.12787887454032898, -0.15469762682914734, 0.2103203535079956, 0.2070198357105255, 0.4924659729003906, -0.44967886805534363, 0.23934867978096008, 0.4082273840904236, 0.06731519103050232, 0.13293009996414185, 0.5401648283004761, 0.1545625478029251, -0.1870485246181488, -0.3861715495586395, -0.6864432096481323, -0.03090878576040268, -0.23236756026744843, -0.11206984519958496, -0.33628469705581665, -0.04606549069285393, 0.022410204634070396, 0.17225511372089386, 0.017799563705921173, -0.25008121132850647, -0.2770312428474426, 0.12429843842983246, 0.4394240081310272, -0.24614189565181732, 0.12469964474439621, -0.243927463889122, 0.040709927678108215, 0.021786928176879883, 0.6507160663604736, 0.36313918232917786, -0.22395609319210052, -0.17937611043453217, -0.13433974981307983, -0.5624040365219116, 0.0894373208284378, 0.24595697224140167, -0.16861656308174133, -0.3770817518234253, -0.29831889271736145, 0.620383083820343, 0.510103166103363, 0.5650516748428345, -0.547731339931488, 0.10713381320238113, -0.3483916223049164, -0.782306432723999, 0.3350445330142975, -0.4336753785610199, 0.2480369508266449, -0.02488076686859131, -0.47687482833862305, 0.11582552641630173, 0.24319623410701752, 0.40643951296806335, 0.30839014053344727, -0.273227721452713, -0.5917299389839172, -0.3129737079143524, 0.37278127670288086, -0.2624867260456085, -0.4279100298881531, 0.19528713822364807, 0.49853843450546265, -0.4811667203903198, -0.26446637511253357, -0.1412103921175003, -0.7182742953300476, 0.05668061226606369, -0.36731186509132385, 0.09986302256584167, 0.032229144126176834, -0.3531727194786072, -0.2696853578090668, -0.5927463173866272, 0.5412989854812622, -0.7717720866203308, -0.21634189784526825, -0.3392219841480255, 0.1565624475479126, 0.6628558039665222, -0.04102861136198044, 0.1788720041513443, -0.13273288309574127, -0.020735131576657295, -0.33803993463516235, 0.18314455449581146, 0.372083842754364, 0.17106373608112335, -0.13880065083503723, 0.6077226996421814, 0.11911448836326599, 0.4752326011657715, -0.18317395448684692, -0.1869378536939621, 0.1003817543387413, -0.28299471735954285, -0.5197917222976685, 0.044311560690402985, 0.3687220811843872, 0.2619560658931732, -0.10675674676895142, 0.20385697484016418, 0.08838028460741043, -0.6191937923431396, -0.1752772182226181, 0.2346869856119156, 0.005207449197769165, 0.25803616642951965, -0.25600317120552063, 0.3697836995124817, 0.13647644221782684, -0.17497014999389648, 0.20050813257694244, 0.12871603667736053, -0.43116676807403564, 0.3786739706993103, 0.055794015526771545, 0.5448102355003357, 0.08848457038402557, 0.3593449890613556, 0.6012575030326843]","[0.18506336212158203, -0.03447648510336876, 0.4167986512184143, -0.25662150979042053, -0.20663122832775116, 0.26712435483932495, 0.40742483735084534, 0.5036951899528503, -0.5511364936828613, 0.3087063729763031, 0.5817824006080627, -0.04922587424516678, 0.24021106958389282, 0.7263602614402771, 0.16704200208187103, -0.2382795512676239, -0.4469911456108093, -0.9614279866218567, -0.002453887602314353, -0.31136250495910645, -0.299510657787323, -0.3439568877220154, 0.002924615517258644, 0.029172295704483986, 0.2048962265253067, -0.05782090127468109, -0.46633780002593994, -0.33144038915634155, 0.1144145131111145, 0.5963505506515503, -0.3964780867099762, 0.15596018731594086, -0.26848500967025757, 0.16019202768802643, 0.0007268820772878826, 0.9401677846908569, 0.5145618915557861, -0.2589121460914612, -0.13285842537879944, -0.04172065481543541, -0.6302582621574402, 0.01046237163245678, 0.5013235211372375, -0.15833929181098938, -0.43178731203079224, -0.30900895595550537, 0.7829959988594055, 0.5635297894477844, 0.7591216564178467, -0.5818154215812683, 0.08939488232135773, -0.6256848573684692, -0.895918071269989, 0.3904736340045929, -0.47079581022262573, 0.20371483266353607, -0.009830629453063011, -0.6725996136665344, 0.11508800089359283, 0.37573906779289246, 0.5660653710365295, 0.3371625542640686, -0.4049736559391022, -0.7281242609024048, -0.250750333070755, 0.5526525378227234, -0.39523017406463623, -0.5213550329208374, 0.30997002124786377, 0.5431101322174072, -0.6740280985832214, -0.35399287939071655, -0.10860637575387955, -0.9153852462768555, 0.09174544364213943, -0.4521380662918091, 0.14297758042812347, 0.08374106884002686, -0.4619344174861908, -0.29117849469184875, -0.7445632219314575, 0.6891611218452454, -0.9907718300819397, -0.19071030616760254, -0.353920578956604, 0.234039768576622, 0.8826574683189392, -0.09458930045366287, 0.18053622543811798, -0.19206640124320984, -0.09101864695549011, -0.4538109302520752, 0.12549988925457, 0.34588760137557983, 0.09859853237867355, -0.1194114163517952, 0.7977361083030701, 0.14866165816783905, 0.4732801914215088, -0.18200790882110596, -0.26687732338905334, 0.16695024073123932, -0.48118656873703003, -0.668620765209198, 0.1491827666759491, 0.3283635377883911, 0.2632417380809784, -0.14082783460617065, 0.2005460411310196, 0.1788855493068695, -0.750856876373291, -0.2968301773071289, 0.2979828119277954, 0.1071677953004837, 0.38319694995880127, -0.41316288709640503, 0.3988523483276367, 0.2749684453010559, -0.23831625282764435, 0.2862358093261719, 0.03148587420582771, -0.5751535296440125, 0.5037022829055786, 0.04532252997159958, 0.6407486796379089, 0.1379214972257614, 0.39699485898017883, 0.906994640827179]","[1.2233961820602417, -0.1144091933965683, -0.24203963577747345, -7.061015605926514, -1.3134695291519165, 0.8753424882888794, -1.3043397665023804, -3.8007566928863525, 0.33802109956741333, 1.0248103141784668, -1.9933279752731323, -2.4845283031463623, -2.249058723449707, 3.0274109840393066, 2.2363712787628174, 10.98138427734375, 1.5637561082839966, 0.41595548391342163, -0.03282798081636429, -0.0714949443936348, 0.01977246254682541, -0.02309972420334816, 0.0295212771743536, 0.010201933793723583, 0.017520954832434654, 0.047250229865312576, 0.02868458814918995, 0.010334690101444721, 0.013354867696762085, -0.022332796826958656, 0.029805967584252357, 0.011179035529494286, -0.032599076628685, -0.030178572982549667, 0.006419210694730282, -0.012310744263231754, -0.027494339272379875, 0.04087432101368904, -0.005347575526684523, -0.0030649821273982525, 0.012112493626773357, 0.00212988443672657, -0.0046829162165522575, 0.013312458992004395, -0.018298126757144928, 0.02385103516280651, -0.008070346899330616, 0.010136392898857594, -0.006290496792644262, -0.007219366263598204, -0.0045349434949457645, 0.02403862215578556, -0.0029747665394097567, 0.008755587972700596, 0.008963827975094318, -0.010318003594875336, 0.012008687481284142, -0.0015185136580839753, 0.02590007148683071, -0.013282043859362602, -0.0008971077622845769, -0.009560171514749527, 0.003818909404799342, 0.003194225952029228]",64x64,23.75604449957609,-255.98149983526358,5372.207898090156,support_models.joblib:R2,1.2980933172174887,1.4079307130527894,0.9219866469159249,0.945054945054945,0,0.0,0.0,0.9425287356321839,0,0.0,0.0,0.9130434782608695,0,0.0,0.0,0.9148936170212766,0,0.0,0.0,-0.002526209422761161,0.0,-0.032011466794075516,0.0,-0.030161328033668444,0.0
