protocol_id,class,local_label,train_support,val_support,precision,recall,f1,minority_class,native_precision,native_recall,native_f1,native_support,delta_precision_our_minus_native,delta_recall_our_minus_native,delta_f1_our_minus_native
high_seed2022,vimeo,3,976,121,1.0,0.975206611570248,0.98744769874477,True,1.0,0.975206611570248,0.98744769874477,121,0.0,0.0,0.0
high_seed2022,youtube,4,273,34,0.9444444444444444,1.0,0.9714285714285714,True,0.9444444444444444,1.0,0.9714285714285714,34,0.0,0.0,0.0
high_seed2022,zoiper,5,753,93,0.9893617021276596,1.0,0.9946524064171124,True,0.9893617021276596,1.0,0.9946524064171124,93,0.0,0.0,0.0
high_seed2023,rdp,0,36,4,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.0,0.0,0.0
high_seed2023,scp,1,1832,229,0.6903914590747331,0.8471615720524017,0.7607843137254902,False,0.6531365313653137,0.7729257641921398,0.708,229,0.037254927709419405,0.07423580786026196,0.052784313725490195
high_seed2023,sftp,2,1336,166,0.6929824561403509,0.4759036144578313,0.5642857142857143,False,0.5806451612903226,0.4337349397590361,0.496551724137931,166,0.1123372948500283,0.042168674698795205,0.06773399014778325
high_seed2023,vimeo,3,976,121,1.0,0.975206611570248,0.98744769874477,False,1.0,1.0,1.0,121,0.0,-0.024793388429751984,-0.012552301255229992
high_seed2023,youtube,4,273,34,0.918918918918919,1.0,0.9577464788732396,True,1.0,1.0,1.0,34,-0.08108108108108103,0.0,-0.042253521126760396
high_seed2023,zoiper,5,753,93,1.0,1.0,1.0,True,1.0,1.0,1.0,93,0.0,0.0,0.0
high_seed2024,netflix,0,165,20,0.85,0.85,0.85,True,1.0,0.75,0.8571428571428571,20,-0.15000000000000002,0.09999999999999998,-0.0071428571428571175
high_seed2024,rdp,1,36,4,0.75,0.75,0.75,True,0.8,1.0,0.8888888888888888,4,-0.050000000000000044,-0.25,-0.13888888888888884
high_seed2024,scp,2,1832,229,0.7208480565371025,0.8908296943231441,0.796875,False,0.7318840579710145,0.8820960698689956,0.8,229,-0.011036001433912035,0.008733624454148492,-0.0031250000000000444
high_seed2024,sftp,3,1336,166,0.7767857142857143,0.5240963855421686,0.6258992805755396,False,0.773109243697479,0.5542168674698795,0.6456140350877193,166,0.003676470588235281,-0.030120481927710885,-0.019714754512179744
high_seed2024,skype,4,1017,126,0.9921259842519684,1.0,0.9960474308300395,False,0.992063492063492,0.992063492063492,0.992063492063492,126,6.249218847642624e-05,0.00793650793650802,0.003983938766547568
high_seed2024,youtube,5,273,34,0.9393939393939394,0.9117647058823528,0.9253731343283584,True,0.8947368421052632,1.0,0.9444444444444444,34,0.044657097288676284,-0.08823529411764719,-0.019071310116085982
high_seed2025,netflix,0,165,20,1.0,1.0,1.0,True,1.0,1.0,1.0,20,0.0,0.0,0.0
high_seed2025,rdp,1,36,4,1.0,0.5,0.6666666666666666,True,1.0,0.5,0.6666666666666666,4,0.0,0.0,0.0
high_seed2025,rsync,2,1530,191,0.4157303370786517,0.387434554973822,0.4010840108401085,False,0.6170212765957447,0.1518324607329843,0.2436974789915966,191,-0.20129093951709298,0.23560209424083772,0.15738653184851187
high_seed2025,scp,3,1832,229,0.5165289256198347,0.5458515283842795,0.5307855626326964,False,0.5652173913043478,0.9082969432314412,0.6968174204355109,229,-0.04868846568451313,-0.36244541484716164,-0.1660318578028145
high_seed2025,skype,4,1017,126,0.9767441860465116,1.0,0.988235294117647,True,0.9767441860465116,1.0,0.9882352941176472,126,0.0,0.0,-2.220446049250313e-16
high_seed2025,ssh,5,10851,1356,1.0,0.9992625368731564,0.99963113242346,False,0.9963235294117648,0.9992625368731564,0.9977908689248896,1356,0.00367647058823517,0.0,0.0018402634985704713
high_seed2026,netflix,0,165,20,1.0,0.9,0.9473684210526316,True,0.9047619047619048,0.95,0.926829268292683,20,0.09523809523809523,-0.04999999999999993,0.020539152759948665
high_seed2026,rsync,1,1530,191,1.0,0.9947643979057592,0.9973753280839897,False,1.0,0.9790575916230366,0.9894179894179894,191,0.0,0.015706806282722585,0.007957338666000235
high_seed2026,skype,2,1017,126,0.9918032786885246,0.9603174603174603,0.9758064516129032,False,0.9921259842519684,1.0,0.9960474308300395,126,-0.00032270556344382584,-0.03968253968253965,-0.0202409792171363
high_seed2026,ssh,3,10851,1356,0.9955914768552536,0.9992625368731564,0.9974236290025764,False,0.9970566593083148,0.9992625368731564,0.998158379373849,1356,-0.0014651824530611535,0.0,-0.0007347503712725745
