replicate,delta_unknown_far_multi_minus_single,delta_auroc_multi_minus_single,delta_auprc_multi_minus_single
426,-0.024354744808849207,-0.009766255546222569,-0.0033606049093903856
427,-0.022123035125169804,-0.009880664237472692,-0.003469176090552417
428,-0.019309140306617498,-0.010179108579374985,-0.003980308592454129
429,-0.023772559673976332,-0.00978816760427148,-0.003187731967300822
430,-0.023287405394915583,-0.009192930242116204,-0.0017757785754566324
431,-0.02260818940423054,-0.008378539624920633,-0.0013394826094564882
432,-0.021249757422860477,-0.009144896135512726,-0.002500664365833627
433,-0.023384436250727725,-0.008667236896266362,-0.001681306451362441
434,-0.022996312827479132,-0.008947308085572092,-0.0021934239394715283
435,-0.025907238501843594,-0.00931836785177853,-0.0033703682346445385
436,-0.02260818940423054,-0.009386368623802932,-0.002272267409140105
437,-0.022705220260042694,-0.00986411080614591,-0.0038874172680716246
438,-0.022414127692606256,-0.008667279624528179,-0.001374475890997262
439,-0.02047351057636329,-0.010089653193046555,-0.002881029547456171
440,-0.022511158548418397,-0.008983554218758627,-0.002429142265779838
441,-0.020958664855424025,-0.009180074062153154,-0.0019196361145495944
442,-0.023966621385600614,-0.010162912054705875,-0.0031910902600239544
443,-0.023578497962352035,-0.009363204879024645,-0.0030264359013851827
444,-0.022511158548418397,-0.00896236602773437,-0.0020654845013248213
445,-0.02493692994372211,-0.010019631625579395,-0.0029697610647962946
446,-0.023287405394915583,-0.009433781913895767,-0.002698140341485855
447,-0.021249757422860477,-0.00948238656846645,-0.002891562550582427
448,-0.022511158548418397,-0.008706677595383128,-0.0015742982757039892
449,-0.02289928197166699,-0.009552455891049583,-0.0029787359172829264
450,-0.023287405394915583,-0.009262989510990915,-0.0026929409282049344
451,-0.02144381913448476,-0.009392483792102224,-0.0026268124162600603
452,-0.024257713953037066,-0.009488305689446586,-0.0020404438276514503
453,-0.022414127692606242,-0.008988912845480312,-0.001954849426249017
454,-0.024451775664661363,-0.009085843164205798,-0.0017568226725663827
455,-0.025616145934407142,-0.009160632703010152,-0.002551073222817779
456,-0.023287405394915583,-0.009374834506529872,-0.0026981489123500957
457,-0.02173491170192121,-0.009438373945331535,-0.002976567387086515
458,-0.024839899087909956,-0.008720999103384974,-0.0015572892094312119
459,-0.02435474480884922,-0.009157206901780457,-0.002627311924983222
460,-0.02076460314379973,-0.01041668525555517,-0.0030097760985923205
461,-0.021637880846109056,-0.009676377904130007,-0.002790644200827308
462,-0.024548806520473518,-0.009847889147205025,-0.002874642568741148
463,-0.02289928197166699,-0.00897585559134384,-0.001832927348776714
464,-0.02464583737628566,-0.009371501702105323,-0.0023242538499022025
465,-0.022220065980981946,-0.008942193261285647,-0.0026477988136238695
466,-0.023772559673976332,-0.008937845032285341,-0.003305981014109949
467,-0.021443819134484773,-0.009124786204743218,-0.002174980374190394
468,-0.023287405394915583,-0.009593359404778234,-0.0027056931291588038
469,-0.02406365224141277,-0.009711420105703361,-0.0032459913666166296
470,-0.02202600426935765,-0.009191625773416034,-0.002955060731853032
471,-0.021831942557733353,-0.00986810212848832,-0.0029260301305279457
472,-0.022705220260042694,-0.009768479929266105,-0.0032684838916349213
473,-0.022802251115854835,-0.009211901590378657,-0.002985870302494198
474,-0.023093343683291287,-0.009766516942648074,-0.0028203905417131248
475,-0.022802251115854835,-0.008746877349504523,-0.0020823603128481416
476,-0.026004269357655735,-0.009353307002837874,-0.0038150721148350053
477,-0.026004269357655735,-0.009411668781673765,-0.0027690063547232135
478,-0.023675528818164177,-0.009410334151847777,-0.0018735768530037111
479,-0.023093343683291287,-0.010185319257906666,-0.003942985736847371
480,-0.023675528818164177,-0.009760286156699105,-0.0027687080795698593
481,-0.02173491170192121,-0.009999607151333745,-0.0035840929818341527
482,-0.02348146710653988,-0.009117635504450883,-0.001990892818991341
483,-0.023384436250727725,-0.009232597149678168,-0.002426000876126322
484,-0.018823986027556763,-0.01003805253329193,-0.003014610570444054
485,-0.022705220260042694,-0.00954434003472504,-0.0033581734162480004
486,-0.023772559673976332,-0.010270542032884578,-0.003271016565884577
487,-0.02222006598098196,-0.009419960577900177,-0.00272097184423159
488,-0.022511158548418397,-0.008978653035781492,-0.002281967704234056
489,-0.021831942557733366,-0.009454180888789576,-0.003135765223743925
490,-0.024451775664661363,-0.008981390157967173,-0.002567919498971949
491,-0.023287405394915583,-0.009678597260319166,-0.0029785853862349665
492,-0.025422084222782845,-0.009389822072731424,-0.002799720240388992
493,-0.021249757422860463,-0.009849135807080245,-0.0035195317162700634
494,-0.024451775664661363,-0.00896535449263669,-0.0017503699957415186
495,-0.02280225111585485,-0.009663129629528644,-0.003204016484883665
496,-0.023384436250727725,-0.009720591601438344,-0.0033733851434187834
497,-0.022123035125169804,-0.009085946214719476,-0.0030504171574783356
498,-0.02406365224141277,-0.010085267262638808,-0.004011022021267463
499,-0.022705220260042694,-0.008985828870345491,-0.002256478096003378
500,-0.022026004269357663,-0.008639405717237425,-0.002482676568014819
501,-0.022996312827479146,-0.009009605891352579,-0.0027310392076057566
502,-0.020570541432175432,-0.010035730126589093,-0.003951413360085643
503,-0.024839899087909956,-0.009125100383139406,-0.0023911869383841378
504,-0.02493692994372211,-0.008969810799005162,-0.002328422463026558
505,-0.02076460314379973,-0.00954472961593611,-0.00334607755542482
506,-0.023772559673976332,-0.009193827535615151,-0.002109521543184001
507,-0.020667572287987587,-0.009297358114083054,-0.0031473548915272875
508,-0.023578497962352035,-0.009595342498813664,-0.0027096646313402584
509,-0.023287405394915583,-0.010227610183431768,-0.003665336430721755
510,-0.02357849796235202,-0.00882579142229123,-0.0020800693147540184
511,-0.02289928197166699,-0.009242683532902474,-0.00360517682448247
512,-0.024451775664661363,-0.009670727719856775,-0.003096594188854329
513,-0.023966621385600614,-0.009681434919591614,-0.002826193802330068
514,-0.020570541432175432,-0.009207183887584569,-0.0030852244113039884
515,-0.023190374539103442,-0.00961433898134767,-0.0035990071734470774
516,-0.020958664855424025,-0.00912344403463572,-0.0026181745572211312
517,-0.025325053366970704,-0.009490394347423048,-0.0029397914726244645
518,-0.022802251115854835,-0.00917993079680457,-0.0025924897753470955
519,-0.02464583737628566,-0.009312876013417015,-0.002531817746931342
520,-0.0223170968367941,-0.009328793547670466,-0.0030681869571721476
521,-0.02173491170192121,-0.009461459773867364,-0.003294156698386841
522,-0.02173491170192121,-0.009633285195338459,-0.003530486017662482
523,-0.020570541432175432,-0.009203602253870513,-0.0019745393403619582
524,-0.021346788278672618,-0.009320665124209815,-0.0027612447303050347
525,-0.02280225111585485,-0.009915198726758168,-0.003672876200625508
526,-0.022414127692606242,-0.008974018276084128,-0.0030480371025982667
527,-0.023578497962352035,-0.009285856671363502,-0.001841552338580521
528,-0.01814477003687172,-0.009774411617382128,-0.0033980301018002868
529,-0.022123035125169804,-0.00946657459815392,-0.0038444319574779673
530,-0.023772559673976318,-0.008721640027312794,-0.0022611460459894817
531,-0.024548806520473518,-0.009728016265292072,-0.0026344327755952746
532,-0.024257713953037066,-0.009557945215984298,-0.002811481915165226
533,-0.02289928197166699,-0.009449033389950068,-0.0024368083930299544
534,-0.021249757422860463,-0.009066404318490151,-0.002455224033700576
535,-0.023287405394915583,-0.009094856314029509,-0.0017392797649760094
536,-0.021540849990296915,-0.008947008987739147,-0.002008441779176806
537,-0.022996312827479146,-0.009423753339496299,-0.0029033456975345873
538,-0.02348146710653988,-0.009440253988852954,-0.0035124820280934
539,-0.022996312827479146,-0.009756732170683846,-0.0029044168313547836
540,-0.02076460314379973,-0.008950869611868861,-0.002059573543946591
541,-0.02435474480884922,-0.008967056082829217,-0.0024671197477907914
542,-0.024548806520473504,-0.009255863944970133,-0.0021128863427550826
543,-0.020667572287987587,-0.009375875065377515,-0.0032287263031544056
544,-0.02338443625072774,-0.010376065759096553,-0.0036416817069855334
545,-0.023772559673976332,-0.009076372570637536,-0.002617854438930478
546,-0.023190374539103442,-0.009774288459450942,-0.0027587146292961107
547,-0.021249757422860477,-0.009572799570545687,-0.0037040199521625183
548,-0.023966621385600614,-0.009349632372318561,-0.0023076633859158147
549,-0.024839899087909956,-0.008974196729412909,-0.0027861127081892922
550,-0.02222006598098196,-0.009992868653097009,-0.003773441755686613
551,-0.020861633999611884,-0.009539642439348461,-0.0029317993247824914
552,-0.021637880846109056,-0.01027908517182785,-0.0037222520489154087
553,-0.021831942557733353,-0.00940706418310222,-0.002072304694873184
554,-0.02319037453910343,-0.009525064561775265,-0.002950540739739327
555,-0.02260818940423054,-0.009268700017516007,-0.003167682305717512
556,-0.025519115078595,-0.008881546777154137,-0.0023339543807264773
557,-0.021928973413545508,-0.009961521189460254,-0.0042947258694266965
558,-0.021540849990296915,-0.009174456552432986,-0.0028144969282097865
559,-0.02522802251115855,-0.009565060728296215,-0.003467572807412722
560,-0.023578497962352035,-0.009594085785229689,-0.0025876036210403797
561,-0.025130991655346394,-0.008992595016281024,-0.0022151182650248513
562,-0.022511158548418397,-0.00949488835519896,-0.0027031299992663627
563,-0.022414127692606242,-0.00914887489071936,-0.002328153991182913
564,-0.02357849796235202,-0.00908652430296819,-0.0027427543198256243
565,-0.02406365224141277,-0.009593804281386897,-0.0032674525523747056
566,-0.024936929943722097,-0.01006656485108337,-0.004379544734347318
567,-0.024839899087909956,-0.009212663158810419,-0.002600863773951745
568,-0.020667572287987587,-0.00923975287682477,-0.0025482759228210305
569,-0.022511158548418397,-0.010000966915431397,-0.003225439185824519
570,-0.024257713953037066,-0.009155558093558391,-0.0033293090242394463
571,-0.023675528818164177,-0.00905219088785636,-0.0027135007234522224
572,-0.02319037453910343,-0.009478616427714748,-0.002746765361280268
573,-0.023190374539103442,-0.009088032359268916,-0.0026144416731832543
574,-0.023675528818164177,-0.009851169169658891,-0.0033642095864486743
575,-0.02357849796235202,-0.009388970020921428,-0.0030239713047631733
576,-0.023287405394915583,-0.00934310248853687,-0.0030997941345568547
577,-0.02416068309722491,-0.009978192751864179,-0.004354132620398965
578,-0.023869590529788473,-0.00878604659848714,-0.002190999906691471
579,-0.02115272656704832,-0.009234394250103084,-0.002502797131912815
580,-0.024548806520473504,-0.009759997112574803,-0.0029591760621823227
581,-0.022996312827479146,-0.009425022620216161,-0.0031507659029037516
582,-0.02173491170192121,-0.00955187026251958,-0.002468028576754988
583,-0.023675528818164177,-0.01003862056783189,-0.004162079007320907
584,-0.026489423636716483,-0.009462784349984932,-0.003304857261232419
585,-0.020570541432175432,-0.009573505843579966,-0.003571309341311113
586,-0.02289928197166699,-0.009970707765758702,-0.0031072812042397535
587,-0.023869590529788473,-0.009870007306281403,-0.0035712351593688574
588,-0.02338443625072774,-0.008965779261827955,-0.0029807484212381885
589,-0.020570541432175432,-0.009678758119657793,-0.0034035444551616667
590,-0.02260818940423054,-0.009187252410144175,-0.0022472226658312167
591,-0.024839899087909956,-0.009454339234701181,-0.002524663001858718
592,-0.021831942557733353,-0.009747578268938795,-0.0024807958551478215
593,-0.0247428682320978,-0.01014523763486197,-0.003528236398309015
594,-0.024257713953037066,-0.009172051202633313,-0.0030284374835575223
595,-0.021928973413545508,-0.008450066735261497,-0.0012234224083962353
596,-0.02678051620415292,-0.00952918406890313,-0.0028884655499431533
597,-0.020085387153114684,-0.010048249507311757,-0.003118420702946434
598,-0.02076460314379973,-0.00990260394322029,-0.0033069983319393703
599,-0.02280225111585485,-0.009393808368219458,-0.001991696126249165
600,-0.02416068309722491,-0.01005519913343067,-0.0021507104880983396
601,-0.022414127692606256,-0.009549799198533382,-0.002965081341846143
602,-0.024839899087909956,-0.009550983022729387,-0.0030746786871143073
603,-0.02406365224141277,-0.00930941502420679,-0.002777359797125234
604,-0.023190374539103442,-0.009158124302696802,-0.001990726439855539
605,-0.022414127692606242,-0.009756950838847422,-0.0031796748704316924
606,-0.02173491170192121,-0.009714064231083785,-0.003543980067362895
607,-0.023287405394915583,-0.008726201897622188,-0.0018006118646455294
608,-0.022123035125169804,-0.010121329915642185,-0.0031385851193133085
609,-0.025616145934407142,-0.008921502728840625,-0.001505029888680065
610,-0.02260818940423054,-0.009375058201547937,-0.00341474920043483
611,-0.023287405394915583,-0.009285137831193446,-0.002786480102439981
612,-0.022123035125169804,-0.008848226273190929,-0.0025560145761006625
613,-0.020958664855424025,-0.00959080324934869,-0.002936324678385227
614,-0.024257713953037066,-0.008674787231478298,-0.0027635567892578816
615,-0.02289928197166699,-0.008955878872214273,-0.0021043872216393034
616,-0.022123035125169804,-0.008797510339799475,-0.002309214313235941
617,-0.02416068309722491,-0.008738786627451534,-0.0024667478895774586
618,-0.023869590529788473,-0.009838994128458234,-0.0029527401567707168
619,-0.022802251115854835,-0.010210106676635355,-0.0033656380244829753
620,-0.021346788278672618,-0.00967727268420182,-0.0035035530852322028
621,-0.023966621385600614,-0.009008356718050337,-0.0020267507260931517
622,-0.023093343683291287,-0.009936620666509022,-0.004165866941144181
623,-0.022802251115854835,-0.009841708629799384,-0.0031108928684409065
624,-0.02435474480884922,-0.009738477149164204,-0.0020090474395993985
625,-0.02406365224141277,-0.009127354927308762,-0.001664816082340037
626,-0.02260818940423054,-0.009282290118212244,-0.002704930863520083
627,-0.023384436250727725,-0.008564138627271234,-0.002582647449069997
628,-0.021928973413545508,-0.009471428026014972,-0.002943782315308452
629,-0.02348146710653988,-0.009326146908862909,-0.0029810486609407327
630,-0.022220065980981946,-0.009315839344047783,-0.0031852980509621265
631,-0.023093343683291287,-0.009211331042411564,-0.0034447977829099585
632,-0.020279448864738994,-0.009935733426718829,-0.0034353793657319054
633,-0.020958664855424025,-0.009514362388894804,-0.0037553653858195535
634,-0.02357849796235202,-0.009170442609245821,-0.002020837076525339
635,-0.023287405394915583,-0.009199894948798026,-0.0029716049227188623
636,-0.027168639627401514,-0.008763036172766303,-0.002096116859094277
637,-0.022414127692606256,-0.009626219951569759,-0.0028283873241541357
638,-0.02435474480884922,-0.009295405181173666,-0.002847277916328994
639,-0.022705220260042694,-0.009327536834086603,-0.0033021467491611833
640,-0.020861633999611884,-0.010135638856508256,-0.0037317219206101093
641,-0.022608189404230553,-0.00983616652289443,-0.004256991499845486
642,-0.022026004269357663,-0.009775952348235917,-0.002410918822083663
643,-0.02532505336697069,-0.009265374753373079,-0.002830107729810072
644,-0.024839899087909956,-0.009090002886168347,-0.0016967686850646313
645,-0.02348146710653988,-0.008988405133192434,-0.002189532845893294
646,-0.02202600426935765,-0.010463050446519295,-0.003413212406366495
647,-0.02173491170192121,-0.009912039348808022,-0.003130708624918599
648,-0.023384436250727725,-0.009899796445073994,-0.0028492129224363394
649,-0.022123035125169804,-0.009581124041325495,-0.003412177417558726
650,-0.022996312827479146,-0.00895128935420575,-0.0019032200997126658
651,-0.02163788084610907,-0.010112708860456565,-0.0031539007640716266
652,-0.023675528818164177,-0.009931618946445231,-0.004143554025585083
653,-0.02173491170192121,-0.010365886379067102,-0.004369930338697148
654,-0.02222006598098196,-0.009324900248987578,-0.002732216835219514
655,-0.023675528818164177,-0.009442327566266395,-0.0029779772293667683
656,-0.0223170968367941,-0.010198248327257575,-0.0035267064874964227
657,-0.02348146710653988,-0.008890449336182549,-0.0024624862801819747
658,-0.021928973413545508,-0.008758054560119577,-0.0016617060722999843
659,-0.022996312827479132,-0.008683840596136805,-0.002257296867642311
660,-0.023966621385600614,-0.009826409398628999,-0.003212697223030303
661,-0.02348146710653988,-0.009825906713195609,-0.0035408991779096732
662,-0.025519115078594987,-0.009587998264629194,-0.0033740191635576178
663,-0.0223170968367941,-0.008534864741048032,-0.002025784132749675
664,-0.021346788278672618,-0.009641069279276993,-0.003529732779915973
665,-0.020570541432175432,-0.00943134137611601,-0.0034367281658789217
666,-0.021540849990296915,-0.009092400695686398,-0.0022623777591064265
667,-0.022705220260042694,-0.009608042846292242,-0.003983274722815788
668,-0.025033960799534252,-0.009211132481665274,-0.002779811405898891
669,-0.023869590529788473,-0.009506472741015237,-0.0033477386875238047
670,-0.02202600426935765,-0.00920936051551191,-0.0026311550644511073
671,-0.023093343683291287,-0.009519560156277862,-0.0027228953155638003
672,-0.022996312827479132,-0.009863065220444,-0.003698362148956802
673,-0.022996312827479146,-0.010019616545016374,-0.0030605395539433644
674,-0.024451775664661363,-0.009807558694870933,-0.00391705796226427
675,-0.025422084222782845,-0.00947974746994018,-0.002608181527787412
676,-0.022414127692606256,-0.00912621131794733,-0.0018027824107341717
677,-0.02105569571123618,-0.010262257776939454,-0.003924164069879832
678,-0.02289928197166699,-0.009335637609848346,-0.0024278200196733435
679,-0.02464583737628566,-0.009064893748762182,-0.002563344318249894
680,-0.02144381913448476,-0.00932573470680731,-0.0030564484734224573
681,-0.02493692994372211,-0.00980727719102803,-0.0039737059360037685
682,-0.02105569571123618,-0.009233082241121404,-0.0027015409611724772
683,-0.02406365224141277,-0.008782537854161054,-0.002258479062260399
684,-0.020473510576363277,-0.010022599983064429,-0.003202485422170054
685,-0.022802251115854835,-0.009495386013778306,-0.002798430122287199
686,-0.021928973413545508,-0.009989023109530204,-0.0028260918893118214
687,-0.022511158548418397,-0.00971119892411254,-0.003027020935823743
688,-0.02280225111585485,-0.009232770576152571,-0.0027847617062740637
689,-0.02348146710653988,-0.009196800919954562,-0.0019315800504813296
690,-0.02280225111585485,-0.009480833270476885,-0.0027775528750950684
691,-0.021249757422860477,-0.00936955128262329,-0.0023813255385927157
692,-0.02338443625072774,-0.010817307952109112,-0.004688283304722263
693,-0.021637880846109056,-0.009571859548785144,-0.002682728601559603
694,-0.02348146710653988,-0.009469766650656908,-0.003844777206996941
695,-0.021928973413545508,-0.009833869250463034,-0.0029670861214756705
696,-0.022996312827479132,-0.009231066472532912,-0.0016680216186960584
697,-0.022026004269357663,-0.009656737984241048,-0.0034844251705401508
698,-0.024160683097224925,-0.00956858958003981,-0.0029763914855968077
699,-0.022802251115854835,-0.009049687514397387,-0.0020462783996005873
700,-0.022414127692606242,-0.00960837210525145,-0.003158641543949625
701,-0.02280225111585485,-0.009486742337748155,-0.00252384503648706
702,-0.02173491170192121,-0.01056340405304701,-0.0033953376026001347
703,-0.024160683097224925,-0.008949547549178538,-0.0027670427398294173
704,-0.025713176790219283,-0.00951704421568278,-0.0033370649595551027
705,-0.02086163399961187,-0.009112337199981169,-0.0031833269711959433
706,-0.022996312827479132,-0.009920725753100101,-0.0036136230256321733
707,-0.021346788278672618,-0.00958093553428796,-0.002759961751719331
708,-0.022511158548418397,-0.009374663593482602,-0.0027119408653676347
709,-0.021831942557733366,-0.009710115637003192,-0.002954841440381051
710,-0.024257713953037066,-0.010068050286539343,-0.00326503952759738
711,-0.02416068309722491,-0.008918237786949446,-0.0015718185323824185
712,-0.021443819134484773,-0.009909860207453769,-0.002845175338609396
713,-0.023093343683291287,-0.00950620883116271,-0.0027181656753326733
714,-0.023093343683291287,-0.009094499407371615,-0.002922478937756212
715,-0.022414127692606242,-0.008937425289948342,-0.0021650402656961942
716,-0.02105569571123618,-0.00850000853308519,-0.0007914058664314494
717,-0.023190374539103442,-0.01017338047885974,-0.0029027838035223796
718,-0.02115272656704832,-0.009589370595863067,-0.003383318090844467
719,-0.02260818940423054,-0.009754294146331222,-0.0025217674159450088
720,-0.024548806520473518,-0.009264256278283423,-0.0023668625703008317
721,-0.024548806520473504,-0.009628260854430026,-0.0029166126581087193
722,-0.023869590529788473,-0.009146172956513987,-0.0024452250304309864
723,-0.02396662138560063,-0.009221065545832352,-0.0027424020858076714
724,-0.023869590529788473,-0.009675925487239834,-0.0032005868937182713
725,-0.021928973413545508,-0.009219004535554687,-0.0028931747326724766
726,-0.023869590529788473,-0.009796449346789138,-0.0027606506849785495
727,-0.020958664855424025,-0.009253812988401333,-0.002717247631008779
728,-0.023869590529788473,-0.008599263771940868,-0.002562773610680691
729,-0.021346788278672618,-0.009313036872755642,-0.0029094317381677115
730,-0.01930914030661751,-0.010321627440069703,-0.0035333742201397733
731,-0.022608189404230553,-0.010275267275959954,-0.004021097549030017
732,-0.02260818940423054,-0.009696613506257834,-0.002958962245972252
733,-0.020958664855424025,-0.009358967240819638,-0.0038714665406710536
734,-0.023287405394915583,-0.010313767953315955,-0.00363594125366562
735,-0.020570541432175432,-0.009672004540858037,-0.0037562301283908806
736,-0.02222006598098196,-0.009917244656472701,-0.003941517709337039
737,-0.022220065980981946,-0.00956828796877962,-0.003604276639216475
738,-0.021928973413545508,-0.00985617591657717,-0.003272965578152265
739,-0.02202600426935765,-0.009914912196060888,-0.002983391374224764
740,-0.022705220260042694,-0.009003126276113993,-0.0023479898354674678
741,-0.02144381913448476,-0.009846099587061508,-0.0037352800115095786
742,-0.02115272656704832,-0.009637510266407578,-0.0031599288837131922
743,-0.019406171162429653,-0.00950276543594275,-0.0032133654839890946
744,-0.02289928197166699,-0.010357868546401972,-0.004675109444820413
745,-0.023384436250727725,-0.009712005734233364,-0.0034556820724021
746,-0.021346788278672618,-0.009611961279246906,-0.002715365171098605
747,-0.02173491170192121,-0.009223908231959066,-0.003049794431360775
748,-0.02590723850184358,-0.00920677922581059,-0.002424460933510897
749,-0.02222006598098196,-0.009588935772963048,-0.002927419649243146
750,-0.02522802251115855,-0.009723889217882586,-0.0026582381607752614
751,-0.024451775664661363,-0.009665580221017267,-0.0035014661803133285
752,-0.02416068309722491,-0.009165614315656656,-0.0029984942174187124
753,-0.02289928197166699,-0.00986425155806736,-0.003524437295386207
754,-0.024742868232097814,-0.009481084613193635,-0.002817490416173518
755,-0.02435474480884922,-0.009248831375754718,-0.002840114407123173
756,-0.024451775664661363,-0.009829397863531542,-0.003329408273304635
757,-0.024257713953037066,-0.009377357987406354,-0.0019779840466672693
758,-0.0223170968367941,-0.009101446520063394,-0.0019991678523558765
759,-0.021055695711236166,-0.01060204296889733,-0.004259920845541942
760,-0.02289928197166699,-0.010244218910156366,-0.0033084164544046057
761,-0.02406365224141277,-0.010013918605627059,-0.003415277272350803
762,-0.025325053366970704,-0.008986429579438515,-0.001634393349663199
763,-0.019891325441490387,-0.010367643264657334,-0.0038579352281691293
764,-0.02406365224141277,-0.008357281057935761,-0.0015061789587108576
765,-0.021831942557733353,-0.00915345435501913,-0.002292038510067096
766,-0.023869590529788473,-0.009060811943041869,-0.0018706300798376763
767,-0.022414127692606242,-0.009822355240607594,-0.003584704692442875
768,-0.023384436250727725,-0.010092885460384449,-0.00335674716291523
769,-0.022802251115854835,-0.009689035523346878,-0.0026287472894394037
770,-0.022802251115854835,-0.009529166474913198,-0.0037385591421569275
771,-0.023093343683291287,-0.009301821960732926,-0.0025427229878489666
772,-0.023287405394915583,-0.008982146699544669,-0.0028305521449685234
773,-0.022802251115854835,-0.009377320285998914,-0.003211750164863747
774,-0.02105569571123618,-0.009668583766482608,-0.003499639093734186
775,-0.02018241800892684,-0.010013664749483175,-0.004452980658490868
776,-0.022511158548418397,-0.009324470452942157,-0.0022751119617271387
777,-0.020958664855424025,-0.010000592414783571,-0.004545108209725868
778,-0.022996312827479146,-0.010006689989092377,-0.003788051316675811
779,-0.023578497962352035,-0.008942540114234787,-0.0025360457604188813
780,-0.020667572287987587,-0.010064134367012034,-0.004327132407310086
781,-0.02338443625072774,-0.009758707724437765,-0.003221795290135332
782,-0.02144381913448476,-0.00913906498448347,-0.0022624347643269704
783,-0.022220065980981946,-0.009776015183915243,-0.003677584691810676
784,-0.022996312827479132,-0.009566056045454574,-0.0032796723043078124
785,-0.02086163399961187,-0.009570889365898227,-0.0035241799544886154
786,-0.022511158548418397,-0.009520884732395207,-0.0033946960007189553
787,-0.022123035125169804,-0.009449324947501503,-0.0025355487080906958
788,-0.025519115078595,-0.008925197466777113,-0.0009758696398733946
789,-0.021831942557733353,-0.010392616676996314,-0.004742997247963787
790,-0.025616145934407142,-0.009336796299772687,-0.002298479838723555
791,-0.021540849990296915,-0.009678134789720239,-0.0026176286930046366
792,-0.020279448864738994,-0.009595644110073853,-0.002927472771501405
793,-0.025616145934407142,-0.008788358951481667,-0.002436258453793805
794,-0.025130991655346394,-0.009552295031710956,-0.002472736155884392
795,-0.021928973413545508,-0.009524305506770636,-0.0034973503163421293
796,-0.024839899087909956,-0.008808328130329612,-0.0025360345342821944
797,-0.023675528818164177,-0.008943723938430681,-0.0034651717534465165
798,-0.022511158548418397,-0.00908167841538876,-0.002043185924166857
799,-0.022996312827479146,-0.009877288704786436,-0.003484076898037869
800,-0.021249757422860463,-0.009125120490556693,-0.002987549671894296
801,-0.021928973413545508,-0.009514664000154993,-0.0032526961419088174
802,-0.020473510576363277,-0.010016283740591714,-0.0037333510483184007
803,-0.02115272656704832,-0.009985401260981353,-0.004026597717273317
804,-0.025130991655346407,-0.009494654606472253,-0.002550195154691348
805,-0.026004269357655735,-0.009487051489289966,-0.0027024404629921728
806,-0.02406365224141277,-0.009399745083189748,-0.0019662418147380345
807,-0.023093343683291287,-0.00997673999096127,-0.00283876580396758
808,-0.021540849990296915,-0.009580488144252053,-0.002750363143667056
809,-0.022511158548418397,-0.009300753754186819,-0.003313399945476192
810,-0.023869590529788473,-0.009982277071011736,-0.003195133767984748
811,-0.02076460314379973,-0.009446155515842936,-0.0026110464518063203
812,-0.02357849796235202,-0.009489760963776628,-0.00232525183691612
813,-0.022705220260042694,-0.009915877352093538,-0.002963407613668201
814,-0.02416068309722491,-0.009671871329218207,-0.0030303580488758586
815,-0.022511158548418397,-0.009697525880319802,-0.0032482749586709714
816,-0.02522802251115855,-0.009942444277256657,-0.0038092971266330267
817,-0.021831942557733353,-0.009484648652917427,-0.0032012105081175024
818,-0.021928973413545508,-0.009036763471900522,-0.0024009228534845883
819,-0.022123035125169804,-0.008775696305410308,-0.0019312944302748436
820,-0.02357849796235202,-0.009503067047202829,-0.002714231163347125
821,-0.021249757422860477,-0.010358087214565326,-0.004511028915449189
822,-0.02678051620415292,-0.00901509270285994,-0.002203486007971378
823,-0.022026004269357663,-0.009581151689024403,-0.0024849626867131658
824,-0.024742868232097814,-0.00883260029648869,-0.0022151060547722645
825,-0.02144381913448476,-0.009720930914105974,-0.003793257166294306
826,-0.02173491170192121,-0.009789037250071408,-0.0033223772075028357
827,-0.021637880846109056,-0.009882994184457483,-0.0031685167942754333
828,-0.024548806520473518,-0.009913273441547577,-0.003481855194571226
829,-0.022026004269357663,-0.008710671431152783,-0.001915282904134008
830,-0.020085387153114684,-0.009911109380756122,-0.002855287118554428
831,-0.023578497962352035,-0.009613489442964918,-0.0024766207600643853
832,-0.022511158548418397,-0.009635768461380145,-0.004052182505002833
833,-0.02260818940423054,-0.009326151935717286,-0.0021197777593040534
834,-0.025616145934407142,-0.00904123234540477,-0.0025358158125069474
835,-0.02289928197166699,-0.009647385521749596,-0.0027435659872105944
836,-0.0198913254414904,-0.010361699009405534,-0.004047811729623985
837,-0.021249757422860463,-0.009823400826309281,-0.0038477489653157004
838,-0.02416068309722491,-0.008372308838971776,-0.0014336774710398403
839,-0.02406365224141277,-0.008864254398239901,-0.0010736230059633645
840,-0.025422084222782845,-0.008925396027523402,-0.0025914938292896927
841,-0.022705220260042694,-0.008507405549240343,-0.0028095883109742203
842,-0.021928973413545508,-0.009792131278914873,-0.0034109535850916917
843,-0.022414127692606242,-0.009379886495137213,-0.0029582635394781454
844,-0.02522802251115855,-0.009612386048438393,-0.0030055280499396986
845,-0.02348146710653988,-0.00973447577311326,-0.0031732042317654807
846,-0.025616145934407142,-0.009000700818897145,-0.0020593009835460085
847,-0.022511158548418397,-0.009804112786223618,-0.003308853353400254
848,-0.020958664855424025,-0.009588247093918922,-0.003580737561247549
849,-0.0223170968367941,-0.01003298546412168,-0.004236584957414635
850,-0.022220065980981946,-0.009428699764162607,-0.0018788279549224463
851,-0.02173491170192121,-0.009227758802380137,-0.002926161913360148
852,-0.022123035125169804,-0.009476852001843006,-0.0029619392041509984
853,-0.021831942557733366,-0.009246064092442996,-0.002360884959055176
