setting,detector,threshold,score_semantics,known_test_samples,unknown_test_samples,known_acceptance_rate,known_false_rejection_rate,unknown_false_acceptance_rate,unknown_rejection_rate,auroc_unknown_positive,auprc_unknown_positive,fpr_at_95pct_unknown_tpr,unknown_tpr_at_95pct_known_validation_acceptance
A-3,Native,-2.6052154064178445,higher_is_more_known; Unknown is positive for ranking metrics,38605,10306,0.9501618961274446,0.049838103872555384,0.3833689113137978,0.6166310886862022,0.9283389491255447,0.8084207522479374,0.23468462634373785,0.6166310886862022
A-3,Single-Full,37.33511906226489,higher_is_more_known; Unknown is positive for ranking metrics,38605,10306,0.9524154902214739,0.04758450977852613,0.11643702697457792,0.8835629730254221,0.9769630651626352,0.933100404572691,0.16355394378966456,0.8835629730254221
A-3,Multi-Full-K2,45.759145759637555,higher_is_more_known; Unknown is positive for ranking metrics,38605,10306,0.9514052583862194,0.048594741613780634,0.09353774500291093,0.9064622549970891,0.9675012484821098,0.930243163449658,0.29581660406683075,0.9064622549970891
