epoch,learning_rate,prototype_reset,elapsed_seconds,val_composite_score,stability_guard_train_activations,stability_guard_val_activations,stability_guard_cumulative_activations,train_total,train_rec,train_kld,train_ent,train_dis,train_accuracy,train_macro_f1,train_samples,val_total,val_rec,val_kld,val_ent,val_dis,val_accuracy,val_macro_f1,val_samples
11,0.001,False,1628.5645747184753,0.9964940189082985,0,0,0,0.06166694836301914,0.05933802487782748,4.159128462819445,2.708050251084279,0.02717021651424525,0.992912095740134,0.9817940676420727,308836,0.04128423201773478,0.06954862812246211,3.907477363479309,2.7080502522669856,0.00789834327016108,0.9979535799399026,0.9950387210153655,38604
12,0.001,False,1776.4407317638397,0.9892978936244405,0,0,0,0.06021690696497576,0.05932150387178731,3.8642865755589852,2.708050251084279,0.027194588859408685,0.993005996710228,0.9822542807184845,308836,0.05105459248509485,0.06954862812246211,3.4853691461851852,2.7080502522669856,0.019838947234975403,0.994275204642006,0.984370166920304,38604
13,0.001,False,1923.987847328186,0.9969242316138615,0,0,0,0.05559258945238507,0.05931424008297509,3.5335055331599348,2.708050251084279,0.024209286345231045,0.9934787395251848,0.9826811783708516,308836,0.03692068523810251,0.06954862812246211,3.049045738241559,2.7080502522669856,0.007826595792880565,0.9981090042482644,0.9957422683358815,38604
14,0.001,False,2071.801198244095,0.9967929859428343,0,0,0,0.0536970752180468,0.05932036048678864,3.2500159241556603,2.708050251084279,0.02372878698580036,0.9936730173943452,0.9834705082923464,308836,0.033849239351681236,0.06954862812246211,2.557709289553153,2.7080502522669856,0.007208742638473782,0.9980831001968707,0.9955062025661204,38604
15,0.001,False,2219.321633338928,0.9954435329841335,0,0,0,0.054692298494570135,0.059332660148781864,3.1227871731569614,2.708050251084279,0.025368290105173465,0.9934010283775208,0.9833188975498696,308836,0.03579039823558402,0.06954862812246211,2.792256437970028,2.7080502522669856,0.007981027344380892,0.9973318827064553,0.9935623205565901,38604
16,0.001,False,2366.806166410446,0.9956460438764496,0,0,0,0.050084508046435265,0.0593400703750989,2.844120740871975,2.708050251084279,0.022137641387951355,0.9943011825046303,0.9851697280639623,308836,0.03420563655827357,0.06954862812246211,2.374245290941012,2.7080502522669856,0.008488860683047257,0.9974354989120299,0.9938629981069944,38604
17,0.001,False,2514.230301141739,0.9965039822881064,0,0,0,0.04765874913789819,0.05932452240809116,2.622969073483082,2.708050251084279,0.020811085786666732,0.9944177492261265,0.9853207111349214,308836,0.03442750967372799,0.06954862812246211,2.3740438903357597,2.7080502522669856,0.00871286060112571,0.9980053880426899,0.9950070871966898,38604
18,0.001,False,2662.5538787841797,0.9972787305533216,0,0,0,0.044746479999637476,0.05933558493296782,2.3988435958284042,2.708050251084279,0.019010385324236122,0.9948872540765973,0.9863883637057785,308836,0.03148796979992973,0.06954862812246211,2.0990694307586764,2.7080502522669856,0.00714033045652073,0.9984457569163817,0.9961144291464742,38604
19,0.001,False,2811.0998995304108,0.9950443730321696,0,0,0,0.049147834208056435,0.059338099581745615,2.5237154607925127,2.708050251084279,0.02280634728474602,0.9941975676410781,0.9849188887817473,308836,0.04258041407782887,0.06954862812246211,2.4586179009893003,2.7080502522669856,0.016481739165186696,0.9968656097813698,0.9932297788122229,38604
20,0.001,False,2959.023042201996,0.9972659119102898,0,0,0,0.041551418577183884,0.05935273008780594,2.1818332039426287,2.708050251084279,0.016889686533847904,0.9954085663588442,0.9877533756360859,308836,0.030707427607479645,0.06954862812246211,2.1058126049527925,2.7080502522669856,0.006321980345520612,0.9981867164024454,0.9963468046947437,38604
21,0.001,False,3107.1178085803986,0.9958377581184299,0,0,0,0.041887886193002835,0.05934478615827537,2.131742421917023,2.708050251084279,0.017479597321716316,0.995350282998096,0.9874232482534583,308836,0.02971449632434237,0.06954862812246211,1.8540541998229116,2.7080502522669856,0.006589176810693751,0.997565019168998,0.9941164681551918,38604
22,0.001,False,3254.8196794986725,0.9974866580057375,0,0,0,0.0418472938403333,0.03856719073622882,2.005120517790397,2.708050251084279,0.01817950197586603,0.9949973448691215,0.9861750560724217,308836,0.026045490345390655,0.031264465392939034,1.659869113643853,2.7080502522669856,0.004069920964118311,0.9986011812247435,0.9963746198172262,38604
23,0.001,False,3402.719794511795,0.9971391925396577,0,0,0,0.03939108828484574,0.016683214702131226,1.9397951595574086,2.708050251084279,0.016149191635444343,0.9955218951158543,0.9876014852376738,308836,0.028922226238092937,0.009741823552862473,1.8495677948590943,2.7080502522669856,0.00611600736584084,0.9982385245052326,0.9960422792371257,38604
24,0.001,False,3550.136105775833,0.9965343353758435,0,0,0,0.03998442399678432,0.011431166793418207,1.893233278406985,2.708050251084279,0.017005880290875207,0.9954603737906202,0.9875919741267809,308836,0.025895936629022665,0.008494294327506669,1.4152555071421948,2.7080502522669856,0.005263252983973898,0.9980053880426899,0.9950676129680417,38604
25,0.001,False,3697.7575645446777,0.9975404861695245,0,0,0,0.03658053406185733,0.010256852507317673,1.7442772312695065,2.708050251084279,0.014339309397069807,0.9958456915644549,0.9884930669108772,308836,0.02564026033130412,0.008054515026649108,1.4784888406205505,2.7080502522669856,0.004690746453773752,0.9986011812247435,0.9964820420233914,38604
26,0.001,False,3845.6113958358765,0.9939659054222533,0,0,0,0.03901596349801194,0.009745489119347413,1.78742853671173,2.708050251084279,0.016572706147453577,0.9955607506896864,0.9879511616866539,308836,0.03628578907570349,0.008417962477843058,1.7352179852980627,2.7080502522669856,0.014097847825732828,0.9965547611646461,0.9913904655170666,38604
27,0.001,False,3993.0994613170624,0.9969242070845865,0,0,0,0.03799226099651067,0.009003597290819731,1.719112042568047,2.708050251084279,0.015890886373186093,0.9958165498840809,0.9889625700304422,308836,0.02537842234553185,0.007368672012821698,1.3736395514477053,2.7080502522669856,0.004957920164558386,0.9982903326080199,0.9955618154417889,38604
28,0.001,False,4140.625749588013,0.9982399209704939,0,0,0,0.03332850197385001,0.008660214255648845,1.4587065921313163,2.708050251084279,0.012513986908710549,0.9963151964149257,0.9892227937616005,308836,0.024164398842632197,0.007246931806382719,1.1642293687830712,2.7080502522669856,0.004790720057389753,0.9989897419956482,0.9974912247014072,38604
29,0.001,False,4288.786738395691,0.9902681212248909,0,0,0,0.03610129973818733,0.008734800415815959,1.5414217863827826,2.708050251084279,0.014884689414192702,0.9960011138597832,0.9890687965402041,308836,0.057855760490859734,0.007321263052263165,1.7092360352842366,2.7080502522669856,0.035912284561550725,0.9932649466376541,0.9872893251349557,38604
30,0.001,False,4436.390108823776,0.9980647147882237,0,0,0,0.03421594252779895,0.008675802433400449,1.515993177351156,2.708050251084279,0.01311793651750583,0.9962148195158596,0.9894614974729639,308836,0.025100173130083326,0.007199246824818696,1.4801781429378322,2.7080502522669856,0.004143753861509185,0.9988084136358927,0.9973221226121711,38604
31,0.001,False,4583.797768831253,0.9978092721088566,0,0,0,0.034342162963312925,0.008577581111005272,1.4240766785688874,2.708050251084279,0.013707176685993498,0.9962180574803455,0.9895378364434985,308836,0.023210724169754535,0.0071934337097748656,1.0547607369453051,2.7080502522669856,0.004382615789513232,0.998782509584499,0.9968379294784037,38604
32,0.001,False,4731.07994222641,0.99822047406259,0,0,0,0.03326852907122913,0.008447235553908984,1.380325664767906,2.708050251084279,0.012848657015755941,0.9964285251719359,0.989716772928249,308836,0.021816733422448952,0.00759424183778679,1.067323803531112,2.7080502522669856,0.0029164746688562482,0.9990415500984354,0.9974007465437086,38604
33,0.001,False,4878.049217700958,0.9982714871060633,0,0,0,0.03344544471182078,0.008456320570136901,1.350631413874615,2.708050251084279,0.013175633387533595,0.9964090973850199,0.9899276670124344,308836,0.021601459047526552,0.007217463345357878,1.0444524147982128,2.7080502522669856,0.002816943381124118,0.9990415500984354,0.9975026103311835,38604
34,0.001,False,5025.631400585175,0.9969953658150998,0,0,0,0.03367863131519161,0.008326985254362382,1.3474022612601175,2.708050251084279,0.013426868460704688,0.9962277713738036,0.9892180081676488,308836,0.024424040227442895,0.006968134862514381,1.118393917884645,2.7080502522669856,0.0052833960283219916,0.9983421407108072,0.9956522196534744,38604
35,0.001,False,5172.828869819641,0.9977215180465806,0,0,0,0.03203777665216072,0.008167356463206678,1.264830533993638,2.708050251084279,0.01219350386977014,0.9965677576448342,0.9900894706606529,308836,0.02423372306759562,0.0071198744832046594,1.196065659992881,2.7080502522669856,0.004701049642317184,0.9986788933789245,0.9967659765163017,38604
36,0.001,False,5320.285840034485,0.9987947514482929,0,0,0,0.03134126203729644,0.008129654467427399,1.230366461339601,2.708050251084279,0.011666864936650945,0.9966908002953023,0.9904842288868635,308836,0.02005469147415096,0.006900078147913114,0.8799889696013704,2.7080502522669856,0.002090447534218774,0.9993264946637654,0.9982635738146928,38604
37,0.001,False,5468.176734924316,0.9961974613238865,0,0,0,0.030481342321848983,0.008008738440690773,1.1744392399055499,2.708050251084279,0.011084272906518661,0.9969595513476408,0.9911460197444028,308836,0.02786785156347661,0.006750342754645495,0.9700598173123692,2.7080502522669856,0.009491004680513266,0.9969433219355507,0.995452715905334,38604
38,0.001,False,5615.670183897018,0.996725524909003,0,0,0,0.03148964485855223,0.008157731143146598,1.1761843714385922,2.708050251084279,0.01208812402503486,0.9966130891476382,0.9902471545013815,308836,0.028020195796917467,0.00714692466900215,1.186819472765999,2.7080502522669856,0.008552877588132364,0.9981608123510517,0.9952943592318187,38604
39,0.001,False,5763.232999324799,0.9970954773862432,0,0,0,0.03175305247166514,0.00802494246363995,1.1946085663289798,2.708050251084279,0.012260938744027929,0.9967685114429665,0.9908791025316238,308836,0.026268373164670133,0.00698579336830088,0.9957260314374005,2.7080502522669856,0.007753329476077774,0.9983421407108072,0.9958519236792311,38604
40,0.001,False,5910.8693742752075,0.9980138595563754,0,0,0,0.031289630772201406,0.008049226338469249,1.1831901219161371,2.708050251084279,0.011852445408357299,0.9967620355139944,0.990744844642284,308836,0.021116536439897953,0.006993607264917269,0.9714989468861387,2.7080502522669856,0.002697309540298464,0.9989638379442545,0.9970656862419391,38604
41,0.001,False,6058.575429916382,0.9986803125837486,0,0,0,0.031177981052294433,0.007848862680819095,1.1330264865465063,2.708050251084279,0.011993320072644777,0.9967393697625925,0.9905939258886739,308836,0.0203147603285929,0.00678918347700011,0.8516784527180492,2.7080502522669856,0.002494644411917613,0.9992487825095845,0.9981124890921602,38604
