epoch,learning_rate,prototype_reset,elapsed_seconds,val_composite_score,train_total,train_rec,train_kld,train_ent,train_dis,train_accuracy,train_macro_f1,train_samples,val_total,val_rec,val_kld,val_ent,val_dis,val_accuracy,val_macro_f1,val_samples
1,0.001,False,3.510025978088379,0.009569377990430622,11.022169765673185,0.3754386290123588,250.1094601279811,2.944438934326172,9.8040435188695,0.05756578947368421,0.0534208412148286,608,3.4835474491119385,0.8371254801750183,5.040421962738037,2.944438934326172,3.456721305847168,0.05263157894736842,0.005263157894736842,304
2,0.001,False,4.275494337081909,0.009569377990430622,10.599437236785889,0.10840003780628506,440.4891734876131,2.944438934326172,8.423845993845086,0.09539473684210527,0.07054156956022337,608,5.038515090942383,0.8334370851516724,30.350069046020508,2.944438934326172,4.892337322235107,0.05263157894736842,0.005263157894736842,304
3,0.001,False,4.824836492538452,0.009569377990430622,5.853487817864669,0.06549773051550514,144.33948717619242,2.944438934326172,5.142453068181088,0.1513157894736842,0.11809021408465191,608,8.783626556396484,0.8431420922279358,144.7327880859375,2.944438934326172,8.081432342529297,0.05263157894736842,0.005263157894736842,304
