unknown_service,variant,score,known_acceptance_target,runs,auroc_mean,auroc_std,auprc_mean,auprc_std,ufar_mean,ufar_std,known_test_acceptance_mean,known_test_acceptance_std
Email,E4_NO_MS,energy,0.99,3,0.5527878879789708,0.016832868267961782,0.5722121838005302,0.016409688446633906,0.9246031746031745,0.05058551104754753,0.8980891719745223,0.11286652959662007
Email,E4_NO_RNN,feature_distance,0.9,3,0.6732003841876454,0.02358871439254298,0.6857580650758894,0.03065587816424144,0.7837301587301587,0.024940089464239156,0.9065817409766455,0.01826396022726667
Email,E4_NO_RNN,feature_distance,0.95,3,0.6732003841876454,0.02358871439254298,0.6857580650758894,0.03065587816424144,0.8273809523809524,0.004860098695998397,0.9575371549893843,0.006005153131095996
Email,E4_NO_RNN,feature_distance,0.99,3,0.6732003841876454,0.02358871439254298,0.6857580650758894,0.03065587816424144,0.9166666666666666,0.03367175148507363,0.9872611464968152,0.009007729696643967
Email,E4_NO_RNN,msp,0.9,3,0.6386108583560813,0.04564114459183319,0.677992503203555,0.04692018602581507,0.6726190476190478,0.016835875742536838,0.7749469214437368,0.12010306262191892
Email,E4_NO_RNN,msp,0.95,3,0.6386108583560813,0.04564114459183319,0.677992503203555,0.04692018602581507,0.8015873015873015,0.1402989645211404,0.8789808917197451,1.1102230246251565e-16
Email,E4_NO_RNN,msp,0.99,3,0.6386108583560813,0.04564114459183319,0.677992503203555,0.04692018602581507,0.8015873015873015,0.1402989645211404,0.8789808917197451,1.1102230246251565e-16
Email,E4_NO_RNN,energy,0.9,3,0.5749039530886665,0.05409143362771435,0.6166766220391643,0.061363852942773855,0.8115079365079364,0.0615399302352017,0.6794055201698513,0.028642754911320678
Email,E4_NO_RNN,energy,0.95,3,0.5749039530886665,0.05409143362771435,0.6166766220391643,0.061363852942773855,0.8253968253968255,0.04593586072535807,0.8662420382165604,0.10821779140020944
Email,E4_NO_RNN,energy,0.99,3,0.5749039530886665,0.05409143362771435,0.6166766220391643,0.061363852942773855,0.9186507936507936,0.09478230882933482,0.9851380042462844,0.003002576565547972
Email,E4_BASE,feature_distance,0.9,3,0.6274011727833385,0.02620573608020417,0.628418728333828,0.0363652828039683,0.8333333333333334,0.044543540318737425,0.9193205944798302,0.021651887531179546
Email,E4_BASE,feature_distance,0.95,3,0.6274011727833385,0.02620573608020417,0.628418728333828,0.0363652828039683,0.9146825396825397,0.03711961693228122,0.9639065817409768,0.007944070884870313
Email,E4_BASE,feature_distance,0.99,3,0.6274011727833385,0.02620573608020417,0.628418728333828,0.0363652828039683,0.9623015873015874,0.021915398843625443,0.9851380042462846,0.013087927819467032
Email,E4_BASE,msp,0.9,3,0.6421494287736326,0.011690582738682663,0.6402241747826952,0.011814860576571416,0.6269841269841271,0.03647773077549651,0.6985138004246284,0.10962488869151243
Email,E4_BASE,msp,0.95,3,0.6421494287736326,0.011690582738682663,0.6402241747826952,0.011814860576571416,0.7797619047619048,0.14781413120785056,0.8789808917197451,0.005200615165144751
Email,E4_BASE,msp,0.99,3,0.6421494287736326,0.011690582738682663,0.6402241747826952,0.011814860576571416,0.9801587301587302,0.01562303149605519,0.9554140127388534,0.04961070677515038
Email,E4_BASE,energy,0.9,3,0.5570468102315237,0.03646582844186142,0.5451960507010724,0.03546619495996197,0.865079365079365,0.07550118091444621,0.6709129511677282,0.010825943765589773
Email,E4_BASE,energy,0.95,3,0.5570468102315237,0.03646582844186142,0.5451960507010724,0.03546619495996197,0.9107142857142857,0.0763824466465086,0.9320594479830149,0.010825943765589773
Email,E4_BASE,energy,0.99,3,0.5570468102315237,0.03646582844186142,0.5451960507010724,0.03546619495996197,0.9940476190476191,0.008417937871268393,0.978768577494692,0.0030025765655479195
Streaming,E4_FULL,feature_distance,0.9,3,0.5604387107518632,0.007645830881944939,0.9245585269690789,0.004368248417169317,0.7397355601948504,0.013102415020015818,0.8461538461538461,0.025161711869879904
Streaming,E4_FULL,feature_distance,0.95,3,0.5604387107518632,0.007645830881944939,0.9245585269690789,0.004368248417169317,0.8389004871259568,0.02908221808485295,0.9202279202279203,0.004029098468299559
Streaming,E4_FULL,feature_distance,0.99,3,0.5604387107518632,0.007645830881944939,0.9245585269690789,0.004368248417169317,0.8970076548364648,0.029032219965209598,0.9772079772079773,0.01611639387319766
Streaming,E4_FULL,msp,0.9,3,0.6442553039630283,0.0631464756929654,0.9342407405674846,0.014518267168582918,0.9057063326374392,0.01326769378214168,0.9287749287749287,0.09474808631519031
Streaming,E4_FULL,msp,0.95,3,0.6442553039630283,0.0631464756929654,0.9342407405674846,0.014518267168582918,0.9067501739735561,0.014622060813814003,0.9800569800569802,0.022433070866130507
Streaming,E4_FULL,msp,0.99,3,0.6442553039630283,0.0631464756929654,0.9342407405674846,0.014518267168582918,0.9185803757828811,0.030765293971044716,0.9943019943019943,0.004029098468299349
Streaming,E4_FULL,energy,0.9,3,0.6390182538408008,0.02164101271200484,0.9307526990540979,0.010823364509500772,0.9408489909533749,0.040430795649666076,0.9088319088319089,0.09500474074377817
Streaming,E4_FULL,energy,0.95,3,0.6390182538408008,0.02164101271200484,0.9307526990540979,0.010823364509500772,0.9665970772442588,0.04504269104465853,0.9202279202279202,0.10096891821464013
Streaming,E4_FULL,energy,0.99,3,0.6390182538408008,0.02164101271200484,0.9307526990540979,0.010823364509500772,0.9665970772442588,0.04504269104465853,0.923076923076923,0.10280124531435168
Streaming,E4_TIME,feature_distance,0.9,3,0.5168323132832527,0.07955528366757177,0.9291353151868854,0.009986159671586104,0.8458594293667363,0.03891100503533553,0.9430199430199431,0.008058196936598854
Streaming,E4_TIME,feature_distance,0.95,3,0.5168323132832527,0.07955528366757177,0.9291353151868854,0.009986159671586104,0.9220598469032706,0.01947882394193234,0.9772079772079773,0.004029098468299297
Streaming,E4_TIME,feature_distance,0.99,3,0.5168323132832527,0.07955528366757177,0.9291353151868854,0.009986159671586104,0.9519832985386221,0.009829121010317042,0.9857549857549857,0.004029098468299559
Streaming,E4_TIME,msp,0.9,3,0.5691225190181348,0.0759213847663042,0.9001099541599308,0.01861047338421896,0.9871259568545582,0.0004920715248341107,0.868945868945869,0.004029098468299402
Streaming,E4_TIME,msp,0.95,3,0.5691225190181348,0.0759213847663042,0.9001099541599308,0.01861047338421896,0.9958246346555324,0.005904858298008701,0.94017094017094,0.00697860325579255
Streaming,E4_TIME,msp,0.99,3,0.5691225190181348,0.0759213847663042,0.9001099541599308,0.01861047338421896,1.0,0.0,0.9772079772079773,0.004029098468299297
Streaming,E4_TIME,energy,0.9,3,0.5552670865823267,0.054880111090137594,0.9058264267686257,0.013535284160383123,0.977035490605428,0.014762145745021908,0.868945868945869,0.004029098468299402
Streaming,E4_TIME,energy,0.95,3,0.5552670865823267,0.054880111090137594,0.9058264267686257,0.013535284160383123,0.9909533750869869,0.003444500673838498,0.9316239316239315,0.00697860325579246
Streaming,E4_TIME,energy,0.99,3,0.5552670865823267,0.054880111090137594,0.9058264267686257,0.013535284160383123,0.9958246346555324,0.005904858298008701,0.9886039886039887,0.004029098468299559
Streaming,E4_LENGTH,feature_distance,0.9,3,0.5102005008059288,0.03064269870298163,0.910177777413789,0.007145138061101598,0.836812804453723,0.03906006609526436,0.866096866096866,0.03442463240340327
Streaming,E4_LENGTH,feature_distance,0.95,3,0.5102005008059288,0.03064269870298163,0.910177777413789,0.007145138061101598,0.8757828810020877,0.041369141120951546,0.9145299145299145,0.024174590809796514
Streaming,E4_LENGTH,feature_distance,0.99,3,0.5102005008059288,0.03064269870298163,0.910177777413789,0.007145138061101598,0.9558107167710509,0.013484914666023712,0.9914529914529915,0.006978603255792595
