analysis_scope,setting,score_id,score_name,positive_class,score_orientation,AUROC,AUPRC,cliffs_delta_unknown_minus_known,KS_statistic,KS_pvalue,known_mean,known_median,known_std,known_p05,known_p95,unknown_mean,unknown_median,unknown_std,unknown_p05,unknown_p95,stage9_method_reference,stage9_AUROC_reference,AUROC_reproduction_abs_error,stage9_AUPRC_known_positive_reference,note
POST_HOC_DIAGNOSTIC_ONLY,low,S0,Native KL,Unknown,higher_is_more_unknown,0.5008302761705445,0.27750797110161407,0.0016605523410890832,0.10462288152981246,3.227241029049963e-42,24.5083459380899,25.101354598999023,7.46633865758747,14.015311002731323,36.732784271240234,24.852974451700845,23.06900978088379,6.714644480510055,16.626024055480958,36.93281517028809,Native,0.5008302761705445,0.0,0.766464555142989,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S1,ProtoMeanOnly,Unknown,higher_is_more_unknown,0.4315973470392712,0.28408030696042996,-0.13680530592145757,0.28262747753293116,3.66083383231187e-310,14.520253529971887,14.273202896118164,4.872955389124788,7.0773024559021,22.575427055358887,13.762726508458455,12.099562644958496,5.955050579491309,7.011195635795593,24.97448768615723,,,,,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S2,EmpiricalCentroidRaw,Unknown,higher_is_more_unknown,0.7171323813041158,0.5126248378136955,0.4342647626082319,0.3280549878944561,0.0,11.042184880166733,9.689982341169479,6.805812742347008,2.5456159421865863,22.973368550561062,17.484046357369348,17.160121739000598,8.588551470326118,5.9752002851872845,31.482778072904367,,,,,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S3,EmpiricalCentroidScaled,Unknown,higher_is_more_unknown,0.6705488530510075,0.47911286689939236,0.34109770610201484,0.2956440149370102,0.0,68.10216270903334,59.908491286002366,43.4528192129309,19.1849965793106,142.64698804753502,103.72583736200238,83.49499463381225,59.380877902885985,32.14646887455957,214.89277469496867,,,,,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S4,EmpiricalCentroidPCA64,Unknown,higher_is_more_unknown,0.6709010525667857,0.47439230867769444,0.34180210513357134,0.28644774098239567,9.323e-319,58.32859499082084,51.69967397160257,38.04192568189768,15.51518568084122,121.99141434500841,88.2496521006348,72.138961116979,50.932512701372104,26.24355609241018,187.5249716392343,,,,,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S5,FullK1,Unknown,higher_is_more_unknown,0.8800054372358324,0.7617236613609301,0.7600108744716647,0.6112140834666995,0.0,27.127873214436153,25.286584854125977,36.01602697700447,-25.01164436340332,82.7763557434082,117.54463929684957,85.79936981201172,87.95072708353149,19.57570571899414,313.1933013916016,Single-Full-K1,0.8800054372358325,1.1102230246251565e-16,0.946222871588512,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
POST_HOC_DIAGNOSTIC_ONLY,low,S6,FullK2,Unknown,higher_is_more_unknown,0.892480302843777,0.8073105966776821,0.7849606056875538,0.6608899216217325,0.0,6.606701144956533,3.3257585763931274,42.04231011583709,-51.14365863800049,70.8470687866211,139.20326934216746,90.28969955444336,126.49163440110523,-7.018563652038576,420.50381317138675,Multi-Global-K2,0.892480302843777,0.0,0.9455666822071548,AUPRC here is Unknown-positive; Stage9 reference AUPRC is Known-positive
