scenario,method,seed_count,auroc_mean,auroc_median,auroc_std,auroc_min,auroc_max,auprc_mean,auprc_median,auprc_std,auprc_min,auprc_max,ufar_mean,ufar_median,ufar_std,ufar_min,ufar_max,known_frr_mean,known_frr_median,known_frr_std,known_frr_min,known_frr_max,binary_f1_mean,binary_f1_median,binary_f1_std,binary_f1_min,binary_f1_max,known_macro_f1_mean,known_macro_f1_median,known_macro_f1_std,known_macro_f1_min,known_macro_f1_max
a1,CENTROID,5,0.9951699999999999,0.9962,0.0036443192093997363,0.98895,0.997925,0.9897144208691291,0.9941717656862525,0.012131997331010318,0.968446237173811,0.9974784404023542,0.001,0.0,0.00223606797749979,0.0,0.005,0.046,0.04,0.008944271909999158,0.04,0.06,0.9770309668235593,0.9778869778869779,0.003976765724179859,0.970873786407767,0.9803921568627451,0.9346943412773102,0.9378643255207321,0.01298595395168417,0.9127707211881605,0.9450231608142369
a1,KNN_10,5,0.98357,0.9830749999999999,0.004760921654469827,0.976975,0.988275,0.9681372746764421,0.9701886160239628,0.01213934246652255,0.953426712514279,0.9811396520197387,0.015,0.005,0.01870828693386971,0.0,0.04,0.05600000000000001,0.055,0.0102469507659596,0.04,0.065,0.9651640847154013,0.9660194174757282,0.012632248253053924,0.9481481481481482,0.9803921568627451,0.9346943412773102,0.9378643255207321,0.01298595395168417,0.9127707211881605,0.9450231608142369
a1,GL_FUSION,5,0.9944750000000001,0.9941,0.0035559369370111484,0.9890249999999999,0.9979,0.9870680051609171,0.9843268240019799,0.009894961115280331,0.9748328786495426,0.9974872438612655,0.001,0.0,0.00223606797749979,0.0,0.005,0.05500000000000001,0.055,0.010606601717798215,0.045,0.07,0.9727557354244469,0.9732360097323601,0.0045247654914844435,0.966183574879227,0.9779951100244498,0.9346943412773102,0.9378643255207321,0.01298595395168417,0.9127707211881605,0.9450231608142369
a2,CENTROID,5,0.9273938888888887,0.9180638888888889,0.04451981523212407,0.8679111111111112,0.9850916666666667,0.9385713906789419,0.9285479086138646,0.026341515778416456,0.9088420151146751,0.9768601147193078,0.22066666666666665,0.25333333333333335,0.10031616685925224,0.058333333333333334,0.32166666666666666,0.045000000000000005,0.04666666666666667,0.008819171036881969,0.035,0.05333333333333334,0.8517120180799754,0.8296296296296296,0.05962263605021544,0.7864734299516908,0.9440267335004177,0.9252002467461233,0.9255565127242537,0.012054415960543376,0.9111275541112016,0.9432129185553213
a2,KNN_10,5,0.9634583333333333,0.9573305555555556,0.014964671230296515,0.9452527777777777,0.980375,0.9554890874938401,0.949520424794162,0.009704408624643173,0.9471004874750387,0.9678981316357439,0.18133333333333335,0.21333333333333335,0.07516093843657533,0.05333333333333334,0.245,0.041,0.043333333333333335,0.008628119403696522,0.02666666666666667,0.04833333333333333,0.8790601583270157,0.8613138686131386,0.04422871308191171,0.8381128584643849,0.9514237855946399,0.9252002467461233,0.9255565127242537,0.012054415960543376,0.9111275541112016,0.9432129185553213
a2,GL_FUSION,5,0.953415,0.946275,0.02453044488141722,0.9300416666666667,0.9863055555555555,0.9518248867944215,0.945372441789223,0.01651679947807159,0.9347448518620916,0.9758068641786458,0.2013333333333333,0.25,0.09920097445757947,0.04,0.28833333333333333,0.044333333333333336,0.045,0.0109671225842414,0.03166666666666667,0.056666666666666664,0.8642268707929557,0.8397375820056232,0.060029011405462726,0.8049010367577757,0.9576059850374065,0.9252002467461233,0.9255565127242537,0.012054415960543376,0.9111275541112016,0.9432129185553213
a3,CENTROID,5,0.9903818445455252,0.9892571365708095,0.004061493804839224,0.9855939286243603,0.9948707449108529,0.985621268164406,0.9814441666615695,0.007377255310997902,0.9790668459865579,0.9938053135709966,0.02373300370828183,0.021013597033374538,0.011138571397843078,0.016069221260815822,0.04326328800988875,0.050432632880098895,0.049443757725587144,0.00938943338187043,0.03584672435105068,0.059332509270704575,0.963398071243509,0.9652650822669104,0.009182565896049462,0.9491109748620479,0.9736680955296999,0.9756363582245694,0.9752015800812851,0.005850355365774688,0.9695803191417974,0.9817508990838325
a3,KNN_10,5,0.9915201510815439,0.9920631767767132,0.0035828660568480034,0.9855626060955168,0.9951442440651447,0.9862571837504805,0.9888033804860785,0.006549981796881096,0.977026727724886,0.9928830651134236,0.020271940667490728,0.011124845488257108,0.020915206287367268,0.0,0.049443757725587144,0.048949320148331275,0.05315203955500618,0.009024332384891956,0.034610630407911,0.05686032138442522,0.9658050973251809,0.969258589511754,0.010364120149689965,0.9482120838471023,0.9741119807344973,0.9756363582245694,0.9752015800812851,0.005850355365774688,0.9695803191417974,0.9817508990838325
a3,GL_FUSION,5,0.9919715010825371,0.9908339585106367,0.003642857857747272,0.9881814750924778,0.996120590208119,0.9869795448106412,0.9832073193914976,0.006858909140359222,0.9811639040948493,0.9944841490508766,0.0138442521631644,0.009888751545117428,0.006387149904951206,0.00865265760197775,0.023485784919653894,0.048207663782447466,0.049443757725587144,0.009125354178141781,0.03337453646477132,0.0580964153275649,0.9695061262668881,0.9714978775015161,0.006996353498283926,0.959902794653706,0.9786194257788637,0.9756363582245694,0.9752015800812851,0.005850355365774688,0.9695803191417974,0.9817508990838325
